,TCI
2020-04-22,87.9469072806252
2020-04-23,87.90490150412988
2020-04-24,87.89143243158198
2020-04-27,87.88640167372243
2020-04-28,87.83034132779459
2020-04-29,87.70966510442888
2020-04-30,87.68132906993132
2020-05-01,87.70497798996587
2020-05-04,87.6791065360528
2020-05-05,87.66602558109041
2020-05-06,87.6477148831345
2020-05-07,87.63085220752836
2020-05-08,87.64003891339979
2020-05-11,87.6081295570404
2020-05-12,87.5985889205731
2020-05-13,87.61781004180784
2020-05-14,87.60609647826503
2020-05-15,87.58221345773545
2020-05-18,87.55177668823495
2020-05-19,87.54171056497754
2020-05-20,87.52502618018042
2020-05-21,87.51183135819765
2020-05-22,87.49178460276215
2020-05-26,87.43281466880532
2020-05-27,87.42825154910489
2020-05-28,87.35474771547314
2020-05-29,87.34203691724427
2020-06-01,87.3150667674759
2020-06-02,87.3115637064518
2020-06-03,87.2713046247171
2020-06-04,87.24249471741699
2020-06-05,87.29335324237276
2020-06-08,87.29550859353422
2020-06-09,87.28036739207755
2020-06-10,87.23427681435012
2020-06-11,87.43903284983732
2020-06-12,87.38603867380526
2020-06-15,87.37757833237272
2020-06-16,87.3813322655721
2020-06-17,87.3704527573783
2020-06-18,87.36026821137483
2020-06-19,87.33047791460855
2020-06-22,87.30750229141844
2020-06-23,87.29980521738567
2020-06-24,87.3284856285179
2020-06-25,87.30766990478254
2020-06-26,87.27902236010432
2020-06-29,87.26524430380077
2020-06-30,87.25988626130749
2020-07-01,87.19851879819677
2020-07-02,87.18084307015529
2020-07-06,87.13727817422487
2020-07-07,87.09939102814135
2020-07-08,87.07107497917202
2020-07-09,87.04265315349268
2020-07-10,87.00774269499506
2020-07-13,86.97037036412668
2020-07-14,86.97495034903184
2020-07-15,86.93881100954229
2020-07-16,86.92215544721749
2020-07-17,86.89496059148527
2020-07-20,86.82867009713112
2020-07-21,86.75675751319919
2020-07-22,86.74983004115421
2020-07-23,86.71150384660997
2020-07-24,86.6974105633904
2020-07-27,86.67518206041632
2020-07-28,86.61931037910665
2020-07-29,86.62921994423763
2020-07-30,86.58720782848128
2020-07-31,86.56531473195241
2020-08-03,86.52284665273164
2020-08-04,86.51936800235681
2020-08-05,86.47453411885115
2020-08-06,86.42373869299655
2020-08-07,86.37944917753235
2020-08-10,86.3405025885624
2020-08-11,86.31410675401929
2020-08-12,86.30206895337933
2020-08-13,86.2955775870143
2020-08-14,86.28722916088451
2020-08-17,86.25887954516878
2020-08-18,86.25913412110845
2020-08-19,86.2549796177993
2020-08-20,86.22280629376428
2020-08-21,86.2083580148908
2020-08-24,86.19398837380155
2020-08-25,86.16887404884847
2020-08-26,86.06356775791257
2020-08-27,86.02861653780951
2020-08-28,86.04069119929649
2020-08-31,86.03261185513485
2020-09-01,85.97655095913245
2020-09-02,85.94321868083546
2020-09-03,85.91447435459233
2020-09-04,85.87662849191607
2020-09-08,85.87782364090332
2020-09-09,85.87146463368784
2020-09-10,85.91157976285604
2020-09-11,85.88833107704045
2020-09-14,85.8924997405951
2020-09-15,85.86015727417794
2020-09-16,85.78638398109791
2020-09-17,85.7566984399167
2020-09-18,85.74903869827759
2020-09-21,85.70866440592383
2020-09-22,85.68835030105474
2020-09-23,85.8013118578008
2020-09-24,85.78392127681371
2020-09-25,85.79201884316166
2020-09-28,85.81685576960953
2020-09-29,85.80903339685273
2020-09-30,85.79705995991334
2020-10-01,85.72320827114756
2020-10-02,85.61015320387281
2020-10-05,85.61629803562575
2020-10-06,85.59802126690285
2020-10-07,85.59905652572021
2020-10-08,85.59113456607172
2020-10-09,85.55876182453413
2020-10-12,85.5349520984328
2020-10-13,85.51448804196049
2020-10-14,85.48958303711083
2020-10-15,85.45858812749533
2020-10-16,85.4182569142693
2020-10-19,85.42520257464056
2020-10-20,85.41392734823226
2020-10-21,85.37186556488221
2020-10-22,85.34464578434677
2020-10-23,85.33566789359429
2020-10-26,85.37486391682889
2020-10-27,85.34948226011926
2020-10-28,85.52403773347557
2020-10-29,85.46220387350431
2020-10-30,85.43753456131462
2020-11-02,85.45746287022571
2020-11-03,85.440556518493
2020-11-04,85.04837115856513
2020-11-05,85.01005931791015
2020-11-06,84.97307945465823
2020-11-09,84.51570021431111
2020-11-10,84.47608062890104
2020-11-11,84.36956936508226
2020-11-12,84.36847869453665
2020-11-13,84.42082326702435
2020-11-16,84.3742381119181
2020-11-17,84.3435412481342
2020-11-18,84.38739826669863
2020-11-19,84.37617619956843
2020-11-20,84.3748686974904
2020-11-23,84.26516929849655
2020-11-24,84.22817109101517
2020-11-25,84.19406625924131
2020-11-27,84.17409238832052
2020-11-30,84.13069841302922
2020-12-01,84.14416574615845
2020-12-02,84.06261599820856
2020-12-03,84.03517740706269
2020-12-04,83.96215484495642
2020-12-07,83.93679827739078
2020-12-08,83.92435488984103
2020-12-09,83.89840898165443
2020-12-10,83.86132314046745
2020-12-11,83.84721559518026
2020-12-14,83.82344148473398
2020-12-15,83.84975639208527
2020-12-16,83.82723380553955
2020-12-17,83.80174008248105
2020-12-18,83.7837591859079
2020-12-21,83.74506783396642
2020-12-22,83.70644909460329
2020-12-23,83.65767847538503
2020-12-24,83.65243922712925
2020-12-28,83.62403019336904
2020-12-29,83.61443588640958
2020-12-30,83.5811318772038
2020-12-31,83.54836371243417
2021-01-04,83.5274360663097
2021-01-05,83.44955932316462
2021-01-06,83.22649149216106
2021-01-07,83.11914369134556
2021-01-08,83.05089431433716
2021-01-11,82.96908707257683
2021-01-12,82.82786854931062
2021-01-13,82.76014576434508
2021-01-14,82.69928862284543
2021-01-15,82.5849727202648
2021-01-19,82.55160895372461
2021-01-20,82.47847137177806
2021-01-21,82.41509069528172
2021-01-22,82.40561950853537
2021-01-25,82.33281217820313
2021-01-26,82.23656962217218
2021-01-27,82.34521693096895
2021-01-28,82.33316460255668
2021-01-29,82.42632707813753
2021-02-01,82.42426387087625
2021-02-02,82.41339019160814
2021-02-03,82.32247466507012
2021-02-04,82.34077501656064
2021-02-05,82.34066352400681
2021-02-08,82.29244173839915
2021-02-09,82.27694609261206
2021-02-10,82.24371033580579
2021-02-11,82.210187045674
2021-02-12,82.19512797062862
2021-02-16,82.1106518665035
2021-02-17,82.09242903484652
2021-02-18,82.08037813084512
2021-02-19,81.89396106736221
2021-02-22,81.74412261970275
2021-02-23,81.74044175802133
2021-02-24,81.69951811003122
2021-02-25,81.85443840079523
2021-02-26,81.79987944718697
2021-03-01,81.90024490542436
2021-03-02,81.8786651191573
2021-03-03,81.79700780333427
2021-03-04,81.70127742425713
2021-03-05,81.8799353750337
2021-03-08,81.77695135447586
2021-03-09,81.55086880344956
2021-03-10,81.43721674535122
2021-03-11,81.34583598312244
2021-03-12,81.27336628780307
2021-03-15,81.23999914693282
2021-03-16,81.18778174488301
2021-03-17,81.12901638730804
2021-03-18,81.12053129598482
2021-03-19,81.05249028852008
2021-03-22,80.97172425130799
2021-03-23,80.86693004352583
2021-03-24,80.68941662107049
2021-03-25,80.67404662795012
2021-03-26,80.65147378051778
2021-03-29,80.58923470556827
2021-03-30,80.50639575864967
2021-03-31,80.4565956751424
2021-04-01,80.37182154935373
2021-04-05,80.2792978692151
2021-04-06,80.25499145423463
2021-04-07,80.19725559056491
2021-04-08,80.16016852430248
2021-04-09,80.11701560475196
2021-04-12,80.08861893428467
2021-04-13,80.03305122435181
2021-04-14,79.9342523607905
2021-04-15,79.89276470151171
2021-04-16,79.87262793499522
2021-04-19,79.86438752939279
2021-04-20,79.7016602237485
2021-04-21,79.67379525160601
2021-04-22,79.7210282299397
2021-04-23,79.7149522713392
2021-04-26,79.65398886094789
2021-04-27,79.62883120403195
2021-04-28,79.547994706227
2021-04-29,79.42990805661283
2021-04-30,79.28414106272965
2021-05-03,79.16314563882499
2021-05-04,79.09092569871235
2021-05-05,78.96262939717381
2021-05-06,78.98164046029162
2021-05-07,79.04639976725515
2021-05-10,78.89097244509695
2021-05-11,78.93450360544394
2021-05-12,79.19948594844482
2021-05-13,79.21531414080667
2021-05-14,79.42433884699234
2021-05-17,79.36241690436606
2021-05-18,79.41013652299067
2021-05-19,79.40734079821821
2021-05-20,79.42052756474936
2021-05-21,79.39162147081896
2021-05-24,79.38924789028265
2021-05-25,79.34385685172857
2021-05-26,79.29821594900041
2021-05-27,79.22011447920391
2021-05-28,79.18363473879653
2021-06-01,78.9339439905682
2021-06-02,78.84992960121546
2021-06-03,78.80899307919559
2021-06-04,78.78692682374525
2021-06-07,78.71885629578397
2021-06-08,78.651190942251
2021-06-09,78.56856679111428
2021-06-10,78.40900313631617
2021-06-11,78.35621478496921
2021-06-14,78.29169001140578
2021-06-15,78.22844553271594
2021-06-16,78.30624069031218
2021-06-17,78.0799005329758
2021-06-18,78.37756793004331
2021-06-21,78.65223680199915
2021-06-22,78.55624367692552
2021-06-23,78.51774836771891
2021-06-24,78.47614411949426
2021-06-25,78.45812567779754
2021-06-28,78.36763366439673
2021-06-29,78.33821134357713
2021-06-30,78.28193558329511
2021-07-01,78.27680706639366
2021-07-02,78.25147948803266
2021-07-06,78.1614322635481
2021-07-07,78.09677533705124
2021-07-08,78.09150299051016
2021-07-09,78.11790267730932
2021-07-12,78.08509332736534
2021-07-13,78.09425320442409
2021-07-14,77.98128892590218
2021-07-15,77.8920281628146
2021-07-16,77.7977055440478
2021-07-19,78.05782494494619
2021-07-20,78.17662944291853
2021-07-21,78.06654571348996
2021-07-22,77.9968425688072
2021-07-23,78.00090497254227
2021-07-26,77.96708544377351
2021-07-27,77.85156744943457
2021-07-28,77.74884761647621
2021-07-29,77.64740053142933
2021-07-30,77.59982673992272
2021-08-02,77.5233819375528
2021-08-03,77.48344967527235
2021-08-04,77.50344734621893
2021-08-05,77.45701657377143
2021-08-06,77.3411976984942
2021-08-09,77.30999794405463
2021-08-10,77.16235848629047
2021-08-11,77.03901901374343
2021-08-12,76.99447216793831
2021-08-13,76.93018248068601
2021-08-16,76.84936793821011
2021-08-17,76.57460076429673
2021-08-18,76.57507741495996
2021-08-19,76.4544412516655
2021-08-20,76.56143124330573
2021-08-23,76.37710147869905
2021-08-24,76.3079395389782
2021-08-25,76.27373179766954
2021-08-26,76.34958479506331
2021-08-27,76.38880686974404
2021-08-30,76.22011979905155
2021-08-31,76.1889752040321
2021-09-01,76.0672611298257
2021-09-02,76.0058346473786
2021-09-03,75.97033531891638
2021-09-07,75.9365753925486
2021-09-08,75.7551675152012
2021-09-09,75.68056766829069
2021-09-10,75.78220074377712
2021-09-13,75.70066173994736
2021-09-14,75.76154629795496
2021-09-15,75.78525821966379
2021-09-16,75.75992939663303
2021-09-17,75.83120767989959
2021-09-20,76.08780807446878
2021-09-21,76.07773995316107
2021-09-22,76.08559156054037
2021-09-23,76.03384578544673
2021-09-24,75.97626975326351
2021-09-27,75.72331588105921
2021-09-28,76.13680164012735
2021-09-29,76.08883251130104
2021-09-30,76.24413436347132
2021-10-01,76.2522821082947
2021-10-04,76.06562634417877
2021-10-05,75.91349139364898
2021-10-06,75.87762972317383
2021-10-07,75.84332286755897
2021-10-08,75.72311142041562
2021-10-11,75.66370456819742
2021-10-12,75.52144372048464
2021-10-13,75.46249454294441
2021-10-14,75.68564854622902
2021-10-15,75.57426985098348
2021-10-18,75.44634182174106
2021-10-19,75.38239597707782
2021-10-20,75.28044810642956
2021-10-21,75.19044411731966
2021-10-22,74.90027262746662
2021-10-25,74.8472951072588
2021-10-26,74.77455322224445
2021-10-27,74.95378584508413
2021-10-28,75.04642214758928
2021-10-29,74.96769583676142
2021-11-01,74.93599499806167
2021-11-02,74.84817690269456
2021-11-03,74.72117445245536
2021-11-04,74.47013786036841
2021-11-05,74.26903148143123
2021-11-08,74.08955104203615
2021-11-09,73.91824754137397
2021-11-10,73.87750927162789
2021-11-11,73.80960262657375
2021-11-12,73.7174279268248
2021-11-15,73.60711793495096
2021-11-16,73.41244085803696
2021-11-17,73.36258650640963
2021-11-18,73.30280838078855
2021-11-19,73.24348015607092
2021-11-22,72.97171281183947
2021-11-23,72.87019028793647
2021-11-24,72.77939562434855
2021-11-26,74.0638254758759
2021-11-29,74.10161045928292
2021-11-30,75.43976004985684
2021-12-01,75.4209989493046
2021-12-02,75.87650084004154
2021-12-03,75.57776067458977
2021-12-06,75.71564449630257
2021-12-07,75.90485612352644
2021-12-08,75.93570273600211
2021-12-09,75.94665365638542
2021-12-10,75.84236162515661
2021-12-13,75.29263433022433
2021-12-14,75.27531167287844
2021-12-15,75.24944801345913
2021-12-16,74.76824575585474
2021-12-17,75.3120155149878
2021-12-20,75.35910990653406
2021-12-21,75.42113046214573
2021-12-22,75.48989372786454
2021-12-23,75.46736827802083
2021-12-27,75.57313863654123
2021-12-28,75.5410605852305
2021-12-29,75.50678326814132
2021-12-30,75.46537614879068
2021-12-31,75.3192418879203
2022-01-03,74.74957265909667
2022-01-04,74.22222848331522
2022-01-05,74.42103214648479
2022-01-06,74.42422714436412
2022-01-07,74.31745159061963
2022-01-10,74.18406681026488
2022-01-11,74.13351526679038
2022-01-12,74.09730797390753
2022-01-13,74.0245112222679
2022-01-14,73.84733639376917
2022-01-18,74.34677002957513
2022-01-19,74.23100696443217
2022-01-20,74.45817930568045
2022-01-21,74.49356329889468
2022-01-24,74.36589271114448
2022-01-25,74.19547659330841
2022-01-26,74.07980894989764
2022-01-27,73.67583806488229
2022-01-28,74.02183691308618
2022-01-31,74.43866356840338
2022-02-01,74.23721838665504
2022-02-02,74.2829678656729
2022-02-03,74.11621298134197
2022-02-04,73.74092486563664
2022-02-07,73.60524817924684
2022-02-08,73.38780070465599
2022-02-09,73.25810229790675
2022-02-10,73.5623019662151
2022-02-11,73.6765577753129
2022-02-14,73.58714795558662
2022-02-15,73.3202358163028
2022-02-16,73.30519636796785
2022-02-17,73.24488591532905
2022-02-18,73.20930321805822
2022-02-22,73.31011967993233
2022-02-23,73.44766618434784
2022-02-24,72.93268444185455
2022-02-25,74.64098798121044
2022-02-28,74.21153455044826
2022-03-01,74.54738920726412
2022-03-02,75.02101505484907
2022-03-03,74.81107556226816
2022-03-04,74.33927976817944
2022-03-07,74.2743153402701
2022-03-08,74.00726870428733
2022-03-09,73.6114848676331
2022-03-10,73.35466735148407
2022-03-11,73.48595496030583
2022-03-14,73.22656010272145
2022-03-15,73.03223054566298
2022-03-16,72.6875143061228
2022-03-17,72.97296549485935
2022-03-18,72.84852728260776
2022-03-21,72.76255739020108
2022-03-22,72.76245726047718
2022-03-23,72.75763672054039
2022-03-24,72.90796364627516
2022-03-25,73.05708587642535
2022-03-28,72.93387049928657
2022-03-29,72.86322261134241
2022-03-30,72.82100285693265
2022-03-31,73.0476464377998
2022-04-01,72.90563939013227
2022-04-04,72.72225969025658
2022-04-05,72.74101896758157
2022-04-06,72.2198371209899
2022-04-07,71.98905701224925
2022-04-08,71.83715769745955
2022-04-11,71.82843350843078
2022-04-12,71.65891581503969
2022-04-13,71.70936615268123
2022-04-14,71.74752682402105
2022-04-18,71.6422582324156
2022-04-19,71.87770013702485
2022-04-20,71.46080539202477
2022-04-21,71.79544881809153
2022-04-22,72.97801752466673
2022-04-25,73.04898602743263
2022-04-26,73.8836515815006
2022-04-27,73.48641335055824
2022-04-28,74.04915562740717
2022-04-29,75.49821340554722
2022-05-02,75.15676600484477
2022-05-03,75.16323594972087
2022-05-04,76.278105501171
2022-05-05,77.10162896642522
2022-05-06,76.87388331515848
2022-05-09,77.4493463637998
2022-05-10,77.34270227702372
2022-05-11,77.21627435898841
2022-05-12,77.10050416033197
2022-05-13,77.44243326886573
2022-05-16,77.2890935306789
2022-05-17,77.36731885780488
2022-05-18,78.46623706817154
2022-05-19,78.50183673743844
2022-05-20,78.40111735327254
2022-05-23,78.64137151895346
2022-05-24,78.39781406327518
2022-05-25,78.42956364104155
2022-05-26,78.42605768320767
2022-05-27,78.72380400163364
2022-05-31,78.7138794861247
2022-06-01,78.6466945998336
2022-06-02,78.70419355675325
2022-06-03,78.73552287304688
2022-06-06,78.7118898845757
2022-06-07,78.75740524851157
2022-06-08,78.73542057116656
2022-06-09,79.22372329651479
2022-06-10,79.49442267934161
2022-06-13,80.56376679260562
2022-06-14,80.49572613426189
