month,sector,FROM,TO,NET,OWN,hhi,top3,top1,n_firms,sector_share,hhi_lag,top3_lag,sector_share_lag,log_share_lag,hhi_lag_pp,top3_lag_pp,logvol
2018-11,Utilities,80.41766319638585,47.24227582524095,-33.1753873711449,19.58233680361415,0.0540741415990536,0.2783164348838529,0.1215904872091103,27.0,0.0308897561479156,0.0535749470695455,0.2754057870490333,0.0301046292278302,-3.503076324108012,5.35749470695455,27.54057870490333,2.5388981562810153
2018-12,Communication Services,84.8586291007871,99.53795858470806,14.679329483920963,15.141370899212903,0.1868842516330702,0.6261538599865498,0.3461961867650955,12.0,0.099002871127866,0.1833486523722629,0.6186255930312976,0.0976008478774695,-2.3268690983316698,18.33486523722629,61.86255930312976,3.2432468010228406
2018-12,Consumer Discretionary,84.63952055093192,106.51729536699281,21.87777481606089,15.360479449068078,0.1284109636981524,0.4742034893156183,0.326889915790598,57.0,0.1065154749872159,0.1329123895729972,0.477621538189291,0.1064325703346942,-2.240243636749185,13.29123895729972,47.7621538189291,3.2232849927196567
2018-12,Consumer Staples,86.13264894984684,66.86262771516897,-19.27002123467788,13.867351050153152,0.0780266489748143,0.4011639491452561,0.1548315831326341,31.0,0.0828666800699608,0.0761435634947637,0.3860290128683443,0.0824526123601838,-2.495531546304007,7.61435634947637,38.60290128683443,2.930592166265214
2018-12,Energy,83.50636918842041,87.53160783313648,4.025238644716061,16.49363081157959,0.1427843213686102,0.5597714851056662,0.2843429013744543,20.0,0.0481372535071961,0.1476813171393768,0.562755776334559,0.0491866391358904,-3.0121332546422375,14.768131713937679,56.275577633455896,3.3528834153320948
2018-12,Financials,86.27057738937943,82.13033493458353,-4.140242454795899,13.729422610620567,0.0636729352323813,0.3657144667510772,0.1719374957101884,62.0,0.1385781212434826,0.0621151516901758,0.3598591517637499,0.1424876101305004,-1.9485002295061224,6.21151516901758,35.98591517637499,3.2310576884785034
2018-12,Health Care,86.62458705880194,87.35865630492826,0.7340692461263171,13.37541294119806,0.0452846776054801,0.2705030226707338,0.1117109029238052,52.0,0.1468891144527908,0.0461436154077097,0.2792286654903131,0.1443320624812305,-1.9356386446664482,4.61436154077097,27.922866549031312,3.1023747875306675
2018-12,Industrials,85.70935091795505,106.57580898361468,20.86645806565964,14.290649082044956,0.0321230862437911,0.1956870940460718,0.0905158694996921,66.0,0.0959261509917353,0.0314428689506576,0.1910916252900407,0.0982590488732889,-2.3201479319822664,3.14428689506576,19.10916252900407,3.218873728600394
2018-12,Information Technology,85.2235201993585,100.64265982390002,15.419139624541518,14.776479800641487,0.0855456310007592,0.4341938909969675,0.1861216339885185,55.0,0.1986372205367925,0.0868325036238259,0.4378840220992711,0.1986506904268977,-1.6162073211328158,8.68325036238259,43.788402209927106,3.2710056271712546
2018-12,Materials,83.78022042498571,102.558653374046,18.778432949060267,16.219779575014275,0.0783276526778126,0.3660770825663555,0.1915703328015353,22.0,0.0215205596218451,0.0787844982648966,0.3683010970774946,0.0205260813568966,-3.8860589401643746,7.87844982648966,36.83010970774946,3.189341593524263
2018-12,Real Estate,85.07832261702414,44.16748065027122,-40.91084196675291,14.921677382975858,0.0525931254590045,0.2810625752241199,0.1121439708430019,30.0,0.0294583773393758,0.05191969112451,0.2761295004537776,0.0291820808750319,-3.5342004267428755,5.191969112451,27.612950045377758,2.986286110925556
2018-12,Utilities,80.60264663288825,48.54330945902929,-32.05933717385896,19.39735336711175,0.0539752974442735,0.2796428371121114,0.1213085529805263,27.0,0.0324681761217387,0.0540741415990536,0.2783164348838529,0.0308897561479156,-3.477330666290783,5.407414159905359,27.83164348838529,2.9407113993161955
2019-01,Communication Services,84.84349647775507,101.68955107040681,16.84605459265173,15.156503522244934,0.1862123888031911,0.6297025303811448,0.337331471899307,12.0,0.1015749012692993,0.1868842516330702,0.6261538599865498,0.099002871127866,-2.3126064279765006,18.68842516330702,62.61538599865498,2.6789423914507866
2019-01,Consumer Discretionary,85.33204075813278,103.32426206214954,17.992221304016756,14.66795924186722,0.1347132987748142,0.4774937945157527,0.3384882312735099,57.0,0.109154826041042,0.1284109636981524,0.4742034893156183,0.1065154749872159,-2.239464999344132,12.841096369815242,47.420348931561826,2.619218612334751
2019-01,Consumer Staples,86.01497818903509,70.7987561876412,-15.216222001393898,13.98502181096491,0.076893356729405,0.3952903860757983,0.1518804311906273,31.0,0.080590194346019,0.0780266489748143,0.4011639491452561,0.0828666800699608,-2.490522226828346,7.8026648974814306,40.116394914525614,2.3903561780540974
2019-01,Energy,83.89764030735313,92.03655126107265,8.138910953719511,16.102359692646864,0.1353749245219938,0.5404708276053185,0.2761346874265328,20.0,0.0493961817903308,0.1427843213686102,0.5597714851056662,0.0481372535071961,-3.0336989004525874,14.278432136861019,55.97714851056662,2.7817545501461645
2019-01,Financials,85.84244666926934,80.59515202201524,-5.247294647254096,14.15755333073066,0.0607003642037058,0.3581724429567329,0.1610356543226378,62.0,0.1381377119673091,0.0636729352323813,0.3657144667510772,0.1385781212434826,-1.9763210600729355,6.367293523238129,36.57144667510772,2.6803547054237407
2019-01,Health Care,87.04572242000583,83.6482786190593,-3.397443800946545,12.954277579994157,0.0433203481682353,0.2662503238158899,0.1102123036911089,53.0,0.1423756674920662,0.0452846776054801,0.2705030226707338,0.1468891144527908,-1.9180773002988893,4.5284677605480095,27.050302267073377,2.4858320346215343
2019-01,Industrials,85.99765284149042,103.60842704052035,17.61077419902994,14.002347158509568,0.0330459225645522,0.2011190941112112,0.0972627630937882,66.0,0.0989853376689285,0.0321230862437911,0.1956870940460718,0.0959261509917353,-2.344176644049746,3.21230862437911,19.56870940460718,2.6874945020114547
2019-01,Information Technology,85.79363269802629,93.97139048469414,8.177757786667858,14.206367301973714,0.0822874443056681,0.4223865368728615,0.1795065728505686,55.0,0.1963644469042079,0.0855456310007592,0.4341938909969675,0.1986372205367925,-1.6162751303449194,8.554563100075919,43.41938909969675,2.649086545277492
2019-01,Materials,84.80427784882806,99.02571695874232,14.221439109914245,15.19572215117193,0.0768966485562554,0.3634168407939806,0.1880696182554112,22.0,0.0212995669076038,0.0783276526778126,0.3660770825663555,0.0215205596218451,-3.8387465392940916,7.83276526778126,36.607708256635554,2.7092731692317082
2019-01,Real Estate,85.07405799181234,48.275052970554086,-36.79900502125825,14.925942008187665,0.0520239925273712,0.2760496607512133,0.1108322785032839,30.0,0.0302001850677791,0.0525931254590045,0.2810625752241199,0.0294583773393758,-3.524776949594429,5.25931254590045,28.106257522411994,2.611564885120261
2019-01,Utilities,78.8607056238526,56.533513148705346,-22.32719247514725,21.139294376147408,0.0537121136219193,0.2791211383833332,0.1178158500583565,27.0,0.0319209805454137,0.0539752974442735,0.2796428371121114,0.0324681761217387,-3.4274948656264805,5.39752974442735,27.96428371121114,2.632333140125109
2019-02,Communication Services,83.73213491619583,105.35149272867565,21.619357812479812,16.267865083804157,0.1834515724481294,0.6218790894835751,0.3348238283861799,12.0,0.0997736268916981,0.1862123888031911,0.6297025303811448,0.1015749012692993,-2.286958809106857,18.621238880319112,62.97025303811448,2.3157762887684843
2019-02,Consumer Discretionary,84.20117877743,110.75992916902634,26.558750391596337,15.79882122257001,0.1257114187880013,0.4643272107723674,0.3237328506737727,56.0,0.1065031704576754,0.1347132987748142,0.4774937945157527,0.109154826041042,-2.2149879822037377,13.47132987748142,47.749379451575265,2.1225653534293176
2019-02,Consumer Staples,86.7989753375273,60.97347764555102,-25.825497691976274,13.201024662472705,0.0769319935631672,0.3899587468778345,0.1540595307318429,31.0,0.0799055990993478,0.076893356729405,0.3952903860757983,0.080590194346019,-2.518378295108496,7.6893356729405005,39.52903860757983,2.0050661878451486
2019-02,Energy,83.68616905195718,84.80288926180937,1.1167202098522002,16.313830948042828,0.1432986451928941,0.5553649820826003,0.2910106075064068,20.0,0.0492528166049453,0.1353749245219938,0.5404708276053185,0.0493961817903308,-3.0078821494691255,13.537492452199379,54.04708276053185,2.562802030911554
2019-02,Financials,84.66802555044853,82.77959756227096,-1.888427988177575,15.331974449551467,0.058641700086989,0.3510337352381468,0.1554966896926544,62.0,0.1363105679648982,0.0607003642037058,0.3581724429567329,0.1381377119673091,-1.9795041786023269,6.07003642037058,35.81724429567329,2.303022851251114
2019-02,Health Care,86.43402139504597,85.58172308175327,-0.852298313292691,13.565978604954042,0.0431875222040652,0.259116551005931,0.1113365868847213,53.0,0.1399018377845437,0.0433203481682353,0.2662503238158899,0.1423756674920662,-1.9492861689584149,4.33203481682353,26.62503238158899,2.0796405098309485
2019-02,Industrials,85.20861902777465,102.55020833368421,17.341589305909572,14.791380972225358,0.0340783815035256,0.2066785841496316,0.1049251685830932,67.0,0.101405124768763,0.0330459225645522,0.2011190941112112,0.0989853376689285,-2.3127835441703377,3.30459225645522,20.111909411121122,2.252860696341988
2019-02,Information Technology,84.85914363746599,102.97290818351482,18.113764546048845,15.140856362534022,0.0818143369435696,0.4220172728904822,0.1812390665310601,55.0,0.2029983228993994,0.0822874443056681,0.4223865368728615,0.1963644469042079,-1.6277829233579055,8.22874443056681,42.238653687286146,2.2221505774805177
2019-02,Materials,83.97291127230206,99.92153052003158,15.948619247729516,16.02708872769794,0.078852934269208,0.3706266899927152,0.1931877018009885,22.0,0.0214505235216231,0.0768966485562554,0.3634168407939806,0.0212995669076038,-3.849068539449823,7.68966485562554,36.341684079398064,2.2904877659053584
2019-02,Real Estate,83.87068124660341,41.07759855874043,-42.79308268786297,16.1293187533966,0.0520775128620341,0.2760419814355413,0.1119538621594443,30.0,0.0296665532793539,0.0520239925273712,0.2760496607512133,0.0302001850677791,-3.499907226547934,5.20239925273712,27.60496607512133,2.3967909842536357
2019-02,Utilities,78.57002498889356,49.23053015658679,-29.339494832306777,21.42997501110644,0.0526535202687801,0.2782066882776551,0.1170267304308438,28.0,0.0328318567277517,0.0537121136219193,0.2791211383833332,0.0319209805454137,-3.4444917880310615,5.37121136219193,27.91211383833332,2.296057430340594
2019-03,Communication Services,83.57959451217869,95.62551580126684,12.045921289088145,16.4204054878213,0.1809883765050387,0.6159724006320737,0.333391187213677,13.0,0.102872101720615,0.1834515724481294,0.6218790894835751,0.0997736268916981,-2.3048513901896635,18.345157244812942,62.1879089483575,2.3521112929120247
2019-03,Consumer Discretionary,82.95874936261737,118.52928180962661,35.570532447009235,17.041250637382632,0.1350216245046969,0.4789857699787294,0.3387591083374204,56.0,0.1084390416029712,0.1257114187880013,0.4643272107723674,0.1065031704576754,-2.239580524720124,12.57114187880013,46.432721077236735,2.258814387614146
2019-03,Consumer Staples,85.00537323153412,67.16335194532645,-17.842021286207675,14.994626768465874,0.0761392035511006,0.3848012349735101,0.1465555450179057,31.0,0.081195814898719,0.0769319935631672,0.3899587468778345,0.0799055990993478,-2.5269093523278707,7.69319935631672,38.99587468778345,2.0758273239451013
2019-03,Energy,82.50496131748709,80.78950800969797,-1.715453307789116,17.495038682512916,0.1447371669836692,0.5574671218640619,0.2925915947844677,20.0,0.0491128500281686,0.1432986451928941,0.5553649820826003,0.0492528166049453,-3.010788723051194,14.329864519289409,55.536498208260035,2.50677006874263
2019-03,Financials,83.50202179037458,81.90013327236801,-1.6018885180065798,16.497978209625412,0.0593136764574875,0.3524571111297593,0.1595501710306571,62.0,0.1300768543452822,0.058641700086989,0.3510337352381468,0.1363105679648982,-1.992819408693238,5.8641700086989,35.10337352381468,2.5127121825836016
2019-03,Health Care,85.16238891030368,78.44335883437263,-6.719030075931043,14.837611089696319,0.0437374775277456,0.2600923598571529,0.1145361132952086,53.0,0.1364834441055391,0.0431875222040652,0.259116551005931,0.1399018377845437,-1.9668142609813744,4.3187522204065205,25.9116551005931,2.3667568964292043
2019-03,Industrials,83.94949563727624,79.1843604849252,-4.765135152351034,16.05050436272376,0.0321878358764623,0.1958246530249485,0.0918420483498414,67.0,0.0984520332867235,0.0340783815035256,0.2066785841496316,0.101405124768763,-2.2886316489762955,3.40783815035256,20.66785841496316,2.4176261633398037
2019-03,Information Technology,84.37027149544437,101.33156029301207,16.961288797567708,15.629728504555628,0.0845374375786298,0.4312681499274695,0.1820403604295871,55.0,0.2087500610852084,0.0818143369435696,0.4220172728904822,0.2029983228993994,-1.5945575615537901,8.18143369435696,42.20172728904822,2.4315908127316694
2019-03,Materials,81.35343029228454,105.51357138771593,24.160141095431367,18.64656970771545,0.0794459010389364,0.3768804061997943,0.1916723998382028,22.0,0.0210537949411414,0.078852934269208,0.3706266899927152,0.0214505235216231,-3.8420062273034716,7.8852934269208,37.06266899927152,2.4244220958035476
2019-03,Real Estate,81.40536436006053,46.36576722366281,-35.03959713639773,18.59463563993946,0.0532172777003064,0.2824479294352343,0.1198017585792826,30.0,0.0304733003837417,0.0520775128620341,0.2760419814355413,0.0296665532793539,-3.5177350199696615,5.20775128620341,27.604198143554132,2.2594959668548986
2019-03,Utilities,76.35878620034498,55.30402804793171,-21.054758152413275,23.641213799655013,0.0527471033946324,0.2782056428598361,0.117317823862869,28.0,0.0330907036018898,0.0526535202687801,0.2782066882776551,0.0328318567277517,-3.4163559932423397,5.26535202687801,27.82066882776551,2.2518656938683956
2019-04,Communication Services,82.406640473735,99.34007066785712,16.933430194122135,17.593359526265015,0.1773588972397557,0.6127275291431798,0.3189360532804544,13.0,0.1052287617507745,0.1809883765050387,0.6159724006320737,0.102872101720615,-2.2742687932068923,18.09883765050387,61.59724006320737,1.923714595893218
2019-04,Consumer Discretionary,82.18401569352169,111.30223187028584,29.118216176764143,17.815984306478317,0.1406205978919968,0.485559933022512,0.3478562882410268,56.0,0.1100477180801799,0.1350216245046969,0.4789857699787294,0.1084390416029712,-2.2215670924304622,13.50216245046969,47.89857699787294,1.8072602998906828
2019-04,Consumer Staples,83.37485802352761,73.62874146868819,-9.746116554839423,16.625141976472396,0.076376850184856,0.3881025259810238,0.1483769011766768,31.0,0.0802030668498826,0.0761392035511006,0.3848012349735101,0.081195814898719,-2.51089157379894,7.61392035511006,38.48012349735101,1.7947052493598203
2019-04,Energy,81.18646686822233,78.99395087534086,-2.192515992881464,18.813533131777678,0.1460104554779214,0.5573988751048699,0.29591692258884,20.0,0.0463265455526092,0.1447371669836692,0.5574671218640619,0.0491128500281686,-3.0136345670541123,14.47371669836692,55.746712186406185,2.4260844844659335
2019-04,Financials,82.1341267780677,81.28414692160646,-0.8499798564612313,17.865873221932308,0.0598041380526406,0.3578652997715935,0.1588298976326675,61.0,0.1353781536866058,0.0593136764574875,0.3524571111297593,0.1300768543452822,-2.039629815937505,5.93136764574875,35.24571111297593,2.246020126678952
2019-04,Health Care,81.9842041999199,63.88698744575704,-18.097216754162865,18.0157958000801,0.0442127512825125,0.2616505389363172,0.1194782602990204,53.0,0.127007325054324,0.0437374775277456,0.2600923598571529,0.1364834441055391,-1.9915519603172895,4.37374775277456,26.00923598571529,2.3664325351569206
2019-04,Industrials,83.15864092523945,79.16967367313998,-3.98896725209947,16.84135907476054,0.0314674933743582,0.1951360988129147,0.087326928239097,67.0,0.0982108642730109,0.0321878358764623,0.1958246530249485,0.0984520332867235,-2.318185821121715,3.2187835876462296,19.58246530249485,2.0750709091470987
2019-04,Information Technology,84.0689400112113,96.67961530270351,12.610675291492209,15.931059988788707,0.0860446078573156,0.4360877229849171,0.1892280463478465,55.0,0.2134497431870851,0.0845374375786298,0.4312681499274695,0.2087500610852084,-1.5666176226274622,8.45374375786298,43.12681499274695,2.0029471082387933
2019-04,Materials,80.40011448593461,111.92229760954517,31.52218312361057,19.599885514065402,0.0729456816723579,0.3467965555801657,0.1732586750887499,23.0,0.022881183561209,0.0794459010389364,0.3768804061997943,0.0210537949411414,-3.8606744528631403,7.944590103893639,37.68804061997943,2.1558965806306762
2019-04,Real Estate,78.11015688345377,45.10271212801821,-33.00744475543556,21.88984311654623,0.053196259400047,0.2775941714228218,0.1195616933605633,30.0,0.0291373045933985,0.0532172777003064,0.2824479294352343,0.0304733003837417,-3.4909043760070766,5.321727770030639,28.24479294352343,2.447563067820854
2019-04,Utilities,74.2066616816276,51.904398061518556,-22.30226362010904,25.793338318372406,0.0530267285550207,0.27846725294618,0.1169795147985595,28.0,0.03212933341092,0.0527471033946324,0.2782056428598361,0.0330907036018898,-3.4085028939960487,5.27471033946324,27.82056428598361,2.2599216606861794
2019-05,Communication Services,81.96170443637112,94.55997768907369,12.598273252702576,18.038295563628893,0.1733193039054612,0.6046339516786023,0.3128849174725021,13.0,0.1059130831147649,0.1773588972397557,0.6127275291431798,0.1052287617507745,-2.2516186153729194,17.73588972397557,61.272752914317984,2.4837029427190385
2019-05,Consumer Discretionary,81.78271119679648,107.44374152185583,25.661030325059336,18.217288803203523,0.141044335218155,0.4916095099472312,0.3479711297349894,56.0,0.1086003723830393,0.1406205978919968,0.485559933022512,0.1100477180801799,-2.2068412065251466,14.06205978919968,48.555993302251196,2.431011662410457
2019-05,Consumer Staples,81.63297535020767,77.79699563807618,-3.8359797121314774,18.367024649792334,0.0780096309285934,0.3960433117605706,0.1518460960244758,31.0,0.0828232840799062,0.076376850184856,0.3881025259810238,0.0802030668498826,-2.5231935248173256,7.6376850184856,38.81025259810238,2.21390905710135
2019-05,Energy,79.36465837594075,75.87346919670514,-3.491189179235604,20.63534162405925,0.1507798261856074,0.5741211344418448,0.2949024683428519,20.0,0.0439060120485398,0.1460104554779214,0.5573988751048699,0.0463265455526092,-3.0720401441161114,14.601045547792141,55.73988751048699,2.596663211946719
2019-05,Financials,80.79256158785489,81.93274872614253,1.1401871382876345,19.2074384121451,0.0577066464956641,0.3483136733781093,0.1561743159837893,61.0,0.1342664310843436,0.0598041380526406,0.3578652997715935,0.1353781536866058,-1.9996832780017222,5.98041380526406,35.78652997715935,2.466078532866924
2019-05,Health Care,78.2998144657462,53.735185009018274,-24.564629456727925,21.7001855342538,0.0441875749025656,0.2639389001392204,0.1136731940561035,53.0,0.1324602333649402,0.0442127512825125,0.2616505389363172,0.127007325054324,-2.0635105165937317,4.42127512825125,26.16505389363172,2.5008018123189113
2019-05,Industrials,82.23856377358258,86.36560093585534,4.127037162272756,17.761436226417416,0.0312522029690676,0.1930003206497183,0.0858263128638215,67.0,0.0968353594175661,0.0314674933743582,0.1951360988129147,0.0982108642730109,-2.320638435596509,3.1467493374358204,19.51360988129147,2.4246889638470024
2019-05,Information Technology,83.68370196771885,93.61961014168024,9.935908173961394,16.316298032281143,0.0869064688352053,0.4404495924658763,0.1982273383420503,55.0,0.20674047643141,0.0860446078573156,0.4360877229849171,0.2134497431870851,-1.5443538689314544,8.604460785731561,43.60877229849171,2.6044219789414567
2019-05,Materials,80.61012907545985,106.56612299945203,25.95599392399217,19.389870924540144,0.0771556703133755,0.3700229552593692,0.1851220496364152,23.0,0.02289037814931,0.0729456816723579,0.3467965555801657,0.022881183561209,-3.7774403847346223,7.2945681672357905,34.67965555801657,2.4979508341025576
2019-05,Real Estate,73.23414999937225,47.07459802824315,-26.159551971129098,26.765850000627747,0.0542580343092968,0.2793356634090679,0.1263602736176534,30.0,0.0315793646284704,0.053196259400047,0.2775941714228218,0.0291373045933985,-3.535735981004019,5.3196259400047,27.759417142282178,2.4014530712130235
2019-05,Utilities,72.17794809395761,50.81086843690584,-21.367079657051764,27.822051906042393,0.0533542236919139,0.2768418130313352,0.1207857741530559,28.0,0.033985005297709,0.0530267285550207,0.27846725294618,0.03212933341092,-3.4379858526951677,5.3026728555020695,27.846725294618004,2.4058534430131937
2019-06,Communication Services,80.76089130886766,91.6836589489696,10.922767640101942,19.239108691132344,0.1684572467258832,0.5994679278241245,0.2960483393720943,13.0,0.1023939540647499,0.1733193039054612,0.6046339516786023,0.1059130831147649,-2.245136491845283,17.33193039054612,60.463395167860234,2.4111060438381076
2019-06,Consumer Discretionary,80.98994135163609,106.6214639587927,25.631522607156604,19.0100586483639,0.1400742287328371,0.489925357255604,0.3461097376202867,55.0,0.1086832221152324,0.141044335218155,0.4916095099472312,0.1086003723830393,-2.2200804425467506,14.1044335218155,49.160950994723116,2.1425174148854937
2019-06,Consumer Staples,79.64895490041927,75.20712625105328,-4.441828649365974,20.351045099580734,0.0789173941362725,0.400758641249815,0.1565043679077441,31.0,0.081317340899367,0.0780096309285934,0.3960433117605706,0.0828232840799062,-2.491046048428158,7.800963092859339,39.60433117605706,2.0314518200502834
2019-06,Energy,76.03704254155095,72.14244692287807,-3.8945956186728763,23.962957458449058,0.1484176166037408,0.566117367637246,0.2912512867692892,20.0,0.0449165437834794,0.1507798261856074,0.5741211344418448,0.0439060120485398,-3.1257040195637398,15.077982618560739,57.41211344418448,2.4787036751816975
2019-06,Financials,79.69197065868245,76.69680998187548,-2.9951606768069765,20.308029341317546,0.0583659308571125,0.3505341757256337,0.1578268177632881,61.0,0.133667862134324,0.0577066464956641,0.3483136733781093,0.1342664310843436,-2.0079291613927044,5.7706646495664105,34.83136733781093,2.4128873239412068
2019-06,Health Care,76.87395039912339,53.94494995928009,-22.929000439843293,23.126049600876623,0.043488888087354,0.2588340804546539,0.1136507880620924,53.0,0.1312845911710154,0.0441875749025656,0.2639389001392204,0.1324602333649402,-2.0214728041501666,4.41875749025656,26.39389001392204,2.166817480635141
2019-06,Industrials,81.34286752940162,86.1221840260135,4.779316496611893,18.65713247059839,0.02998973031409,0.1853565217267168,0.0832473797353362,67.0,0.0992633139147962,0.0312522029690676,0.1930003206497183,0.0968353594175661,-2.3347430681599666,3.1252202969067597,19.30003206497183,2.1981770361809714
2019-06,Information Technology,82.49433568356045,94.66706423380523,12.172728550244777,17.505664316439557,0.0877531811871012,0.4452238090158025,0.1963042248819727,55.0,0.2109877533334285,0.0869064688352053,0.4404495924658763,0.20674047643141,-1.5762910093489038,8.690646883520529,44.04495924658763,2.3690236953067165
2019-06,Materials,78.32027222741814,109.22393115753093,30.903658930112776,21.679727772581852,0.0690235644378638,0.3426824284133379,0.1731246157814454,25.0,0.02540040601341,0.0771556703133755,0.3700229552593692,0.02289037814931,-3.7770386248697165,7.71556703133755,37.002295525936916,2.1767182937715552
2019-06,Real Estate,70.71648548988668,45.57312842175728,-25.143357068129394,29.283514510113328,0.0536995491421151,0.2694161290569793,0.1242096565059543,30.0,0.0293561935178132,0.0542580343092968,0.2793356634090679,0.0315793646284704,-3.4552513897848294,5.42580343092968,27.93356634090679,2.320341143674738
2019-06,Utilities,69.7567064599958,44.750654688586316,-25.006051771409485,30.243293540004196,0.0531835677865968,0.276635830061083,0.1209557549486087,28.0,0.0327288190523836,0.0533542236919139,0.2768418130313352,0.033985005297709,-3.381835872299805,5.33542236919139,27.68418130313352,2.512397302571277
2019-07,Communication Services,79.76998750518743,87.84586014603899,8.075872640851559,20.230012494812573,0.1712603252049526,0.6038283176930941,0.3139093398958149,14.0,0.1065024371372822,0.1684572467258832,0.5994679278241245,0.1023939540647499,-2.2789276104562237,16.845724672588318,59.94679278241245,2.2676127235287273
2019-07,Consumer Discretionary,80.43854362971261,100.02569348058095,19.587149850868347,19.5614563702874,0.1363122298019949,0.4850292280447792,0.3395460007267573,55.0,0.1077422129829649,0.1400742287328371,0.489925357255604,0.1086832221152324,-2.219317847134064,14.007422873283708,48.9925357255604,2.0222540469450423
2019-07,Consumer Staples,78.09388135114848,69.35511653867731,-8.738764812471185,21.906118648851518,0.0797159970088581,0.4064110729806411,0.1531409101832457,31.0,0.0815174831915003,0.0789173941362725,0.400758641249815,0.081317340899367,-2.509395989977392,7.891739413627249,40.0758641249815,2.0417937272147175
2019-07,Energy,73.668201325913,68.99598884237567,-4.672212483537325,26.331798674087,0.1468934816613867,0.5628201152176824,0.2872220023339445,20.0,0.0434514909859778,0.1484176166037408,0.566117367637246,0.0449165437834794,-3.1029490936686805,14.84176166037408,56.61173676372459,2.4593021707871987
2019-07,Financials,77.19523511457889,87.74694674226215,10.551711627683263,22.804764885421108,0.0554218058736023,0.3417069711981232,0.1483210912653168,63.0,0.1347124131885633,0.0583659308571125,0.3505341757256337,0.133667862134324,-2.0123971967353627,5.83659308571125,35.053417572563376,2.193778933992998
2019-07,Health Care,75.83829622887816,48.56086107795078,-27.27743515092739,24.161703771121836,0.0420461727743705,0.2482009257271256,0.1071249612700595,53.0,0.1270991060248039,0.043488888087354,0.2588340804546539,0.1312845911710154,-2.0303878604549084,4.3488888087354,25.88340804546539,2.0876603640574296
2019-07,Industrials,79.26303320622883,86.61495568819106,7.351922481962237,20.73696679377118,0.0296887939120589,0.1808505919821212,0.0777179109837378,67.0,0.0978667547721232,0.02998973031409,0.1853565217267168,0.0992633139147962,-2.3099792231742637,2.998973031409,18.53565217267168,2.1872582108128213
