,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2018-10-01,15.676465009334557,16.748453485207186,10.870735443070027,15.973140127637361,15.548530540112933,13.662300211627729,13.999488481015076,15.99214866894946,18.07936462864613,13.774209194742765,13.659203400250814
2018-10-02,15.754015628182247,16.939182203952708,10.947633645905823,16.14832296206399,15.654064598463139,13.732832094086215,14.088122750864224,16.089732444149398,18.21983773594586,13.944884121225638,13.59532402955137
2018-10-03,15.547643685105802,17.746929104460108,11.64989191725438,16.195303583570485,15.787322125847325,13.675531858370327,14.036819977791465,15.918728630406015,18.655626954376906,14.284024653036727,14.204088990121852
2018-10-04,15.3448969959962,17.862445844519748,12.015223308153981,16.28478537620571,16.10727579606233,13.934559463795754,14.107058966277647,15.725307967353675,18.931501236008575,14.823921619149703,14.952165043220578
2018-10-05,15.488768181333661,17.959954249431142,13.803085783257519,18.0125605467441,16.626241839041032,13.943645712602981,14.295985416323992,15.80079147382242,19.28204166435307,16.012558993271217,14.943860443828452
2018-10-08,15.502341985479056,17.90008963114564,13.152886882197318,17.511043386615164,16.386845383539363,13.878340715507163,14.245468106430712,15.80248056161547,19.530270075109463,15.797821522472352,14.754163845161095
2018-10-09,15.853652964328155,17.916860154514524,13.638751180613568,17.686204830798207,16.669743644506294,13.891356678428634,14.3364640627735,16.03571024657579,18.788688656693772,16.186120064442523,15.743109997700847
2018-10-10,14.540399373175674,16.818925483191155,11.656305987746919,17.008018975111852,15.241039839024554,13.400408563993507,13.878820496036592,14.861982001319946,18.25293540611657,14.183636663078293,13.038181223692307
2018-10-11,14.334697232716694,15.974541227887299,10.425400399000877,16.621500038741146,14.908288956412955,12.711230508791457,13.711230920942144,14.39537373898919,17.34924343701857,12.836605594467859,12.232544527629544
2018-10-12,15.718741221630333,16.778112566495714,11.718010466752323,17.861496166801132,14.836741805904873,13.387331426135118,13.983863503370152,15.302691315678157,18.083202126986652,13.7691613943983,17.217446221998216
2018-10-15,16.241190440307797,17.224997980792445,12.388315454056412,18.483391645542916,15.076880738245618,13.732440329203378,14.317962363203343,15.685623787550835,18.759837489457638,14.157637487579331,19.106245651139762
2018-10-16,15.905085996587015,16.963115970910074,12.233026102540265,18.09767041686983,14.73221768094465,13.622356049831719,14.07975618374365,15.40162654477046,17.970252772458544,13.962560829766113,18.142702636089368
2018-10-17,16.404613486645548,16.964057757925698,12.424877520070897,18.44956751333481,14.65067731647332,13.536215954581163,14.173618121251383,15.618977699304171,18.510628536761995,14.227029798544324,19.40923448653575
2018-10-18,15.917759007017395,16.73140192162489,12.039728095268687,18.18147012655304,14.614105582478834,13.459222537003274,14.105400947821275,15.346969650859032,18.052949905680958,13.903018413486166,19.110473332650592
2018-10-19,15.891830740715479,16.689584279899165,12.038127621180763,18.20953726732363,14.674672799856161,13.422717508323204,14.151960591284244,15.297299013159533,18.04275007593679,14.136011391731154,18.357690134791905
2018-10-22,16.049422768902577,16.81938793326898,12.025565332490784,18.228569982076863,14.529480117478153,13.407640128663756,14.332954212312401,15.377239995293293,17.901626738635112,14.189513189637696,19.39039475986425
2018-10-23,15.206411958020952,15.982341195680794,11.552987505432267,17.58178778882915,14.558507849617977,13.157219037715029,13.890428562151829,14.723835560390002,17.45221143233545,13.687653413719412,17.914491262688752
2018-10-24,14.5591122806545,15.54679710483224,10.87493868182468,16.64576708289124,13.797736145818632,12.80121944452073,13.433159821190552,14.346935293544325,16.79338354838705,12.734108008134196,15.919087855700981
2018-10-25,15.102414709719081,15.529800466194278,11.788003987699055,17.91911107795377,15.2484719483735,12.510174174646792,14.086985687353017,14.561457078690943,17.499657045402902,14.274430176505273,18.972415119238637
2018-10-26,14.619715657145932,15.287621362894804,11.339142611661384,16.964264314812603,14.678524636720319,12.585571353975885,13.647408480147128,14.254040776679217,16.75170743438231,13.513201711618445,17.115079946964574
2018-10-29,14.666167073562232,15.335977316949664,11.460819758182597,16.942867621621215,14.73725595718475,12.72676867508163,13.547209028607382,14.309470285423004,16.842940116489615,14.045184486514561,17.56246236058481
2018-10-30,14.690090731334996,15.560046004900697,12.15209724851392,17.062315072243532,15.455832695199746,13.051290289121416,13.648821026372657,14.491816627473714,16.708286018858434,14.617249779368777,19.112391652289322
2018-10-31,14.766840987550092,15.850399758911596,12.115400535592348,17.114364187771653,15.740231253274331,13.382159812790906,13.830542628367596,14.62586982291236,16.871870738384885,14.713196621176793,19.495132250041067
2018-11-01,14.90443516919036,15.754939564523843,12.12699896032697,17.144430047602636,15.826815787776527,13.478603762376359,13.831955070116491,14.649569245199523,16.866421624462717,14.963483159856109,19.661625813969156
2018-11-02,14.504864288503027,15.709904531682376,11.680501694910546,17.161838985494843,15.040084899340197,13.189781996395574,13.62723821101797,14.39635201081827,16.739221621034254,14.294412218106878,18.74403399054053
2018-11-05,14.869775373817149,15.94372206046162,11.80297755210744,17.53273585216113,15.30123165645379,13.218427705212424,14.09784015614091,14.538831157011641,17.07079247418901,14.343657770225708,19.04750815083522
2018-11-06,14.937670358286494,16.025886699580152,11.778783189890948,17.631441877239514,15.335812496037926,13.224647481401124,14.126332115598226,14.576314183898115,17.11255230749883,14.50725880840425,19.231223086959346
2018-11-07,14.72423671419009,15.88108359654414,11.639344184125125,17.575460104481067,15.184700008769953,13.27339509640103,14.287561822597528,14.548530379635299,17.28111821037029,14.093398453617075,18.85697302497127
2018-11-08,14.956524901480858,16.042176933001695,12.160429721434676,17.70740083283234,15.299199556215026,13.378465579283766,14.439120404363559,14.922894047960996,17.549743105101108,14.679566131751839,19.21085947262407
2018-11-09,15.019922859073395,16.09909793386965,12.177712130814248,18.148351335732727,15.45760136819913,13.438806070277561,14.518137536547357,14.881015867714792,17.633497220116983,15.004226009978005,19.27746559029904
2018-11-12,14.968851808881084,16.08370261476168,11.69743483193991,18.601061057062,15.27734268643061,13.119457609444929,14.421840116547694,14.910110131467228,17.559003801768718,14.436795845557041,18.743372305971512
2018-11-13,15.156125149910643,16.221426779469805,12.319295311048828,18.62912772793064,15.447935611753119,13.144930741500671,14.456309880871007,14.97821079882263,17.661486131501636,15.671209090827368,19.192287605387563
2018-11-14,15.047761997319178,16.022991967185078,12.059873012943685,18.792468874486882,15.246561582646395,13.044991068260009,14.453480912401313,14.882646287967141,17.574129629643,15.516971253504733,18.896558172445566
2018-11-15,15.120981613717447,16.023659465147013,12.455181093340537,18.915090650259714,15.248610096415272,13.047596332465904,14.467050548068558,14.878719725284858,17.615176958049496,15.574012965142908,19.496569126260308
2018-11-16,15.522717494394826,16.228226317401163,13.401859568490401,19.396461035499012,15.448520058792603,12.971273605172328,14.542617408121277,15.004724286635032,17.70927747173085,16.168954629214007,20.774680334644984
2018-11-19,15.37881177179197,16.163007709851687,13.360742419979296,19.643165885665844,15.473283209536227,13.045300696299849,14.570014980752635,14.999582863248401,17.709650677990023,16.076253498741995,20.69925755960279
2018-11-20,15.476850622028627,16.544164089196823,12.930124344891189,18.46737983583506,14.872170678944283,12.993528561049489,14.223574867697605,15.25470493853785,17.406605803778945,15.577017872799493,19.671125457075505
2018-11-21,15.384868601914746,16.2470441227494,12.864559141468302,18.2584676997283,14.895967976039964,13.315772547322242,14.663937252241983,15.171455153120009,17.49916372256233,15.724212286407226,19.808710065079158
2018-11-23,15.547058416928259,16.44755425803193,12.691966578427364,18.088210007453476,14.811485021545693,13.251310416128497,14.7051308937544,15.207281778773888,17.551343917972787,15.695007372007067,19.859125995460722
2018-11-26,15.506797396763575,16.431887920586018,12.819746252541794,18.036008722575573,14.817516242652523,13.216713943320372,14.719825068756421,15.1859304943595,17.564787149182486,15.65509982496414,19.789056498347254
2018-11-27,15.563461779982667,16.43819245094557,12.85818114066326,18.085858706760266,14.730821228224938,13.279195822760267,14.755010092899523,15.263761861102793,17.52814881727243,15.636681687606302,19.780539242843492
2018-11-28,15.404091349865507,16.214403734789727,12.8293224054681,17.56216338031215,14.097620491170124,13.590459382315306,14.52727719996215,15.221723499623549,17.561892854607734,15.153429278590764,19.234154910733725
2018-11-29,15.498312782554342,16.315497315894437,14.046915735415746,17.773180565141303,14.586554743736421,13.559210340112202,14.528051065082733,15.334764974479132,17.417564294874257,15.85132089740869,20.598598670627503
2018-11-30,15.487999567794278,16.307507696955625,14.035516714029988,17.810285414333695,14.535723751007538,13.815345157527068,14.621218641815172,15.363805973534442,17.480795204200966,15.855443888957064,20.655347801218447
2018-12-03,15.349156479375917,16.32876958870777,14.076624831524517,17.727227862848025,14.531907820711254,13.83747326035644,14.691880522061288,15.343296095516209,17.45928921228075,15.742806753214406,20.673889002628506
2018-12-04,15.228822547844942,15.746017282844555,13.750856881973275,17.353451089726633,14.555345783022958,13.33619093575603,14.801233603458403,15.009745079768443,17.278955560960206,14.83108321557092,19.98391354123424
2018-12-06,15.196963467905784,15.729889265287122,13.60981105172715,17.699639480263222,14.612342501294664,13.353537863479342,14.803101484101413,15.040947127590876,17.253610138733,14.093177206436541,19.672461023513517
2018-12-07,15.152080349880034,15.559121957764466,13.443048644247972,16.870493645164274,14.411263085768287,13.247143542545484,14.726393497695975,14.928108532535786,16.865452195767524,14.228687886833077,19.751903516733964
