,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2018-10-01,108.1593032759851,101.8099890325766,48.68999572574268,93.64079013082907,96.71969590861642,80.60729885617125,100.42964614878625,101.82083944738248,89.23982040848438,61.79209050683813,53.10649136799359
2018-10-02,108.88043163790614,101.02596867301693,48.3032699340375,94.06504127536688,97.24750098209218,79.91524081797427,100.96570062770621,102.31716684156507,89.19814873423259,60.46493529072954,52.502642970982095
2018-10-03,104.26310214990113,106.02491195939993,51.305912425370195,93.8982195650122,97.99580750014717,78.1596001081716,99.53330661563129,97.52010226931064,88.40384124380219,60.11432050378078,55.078964179131525
2018-10-04,101.79087473401354,105.45178378683718,53.02343744287505,89.32829089692416,99.88468287210347,78.77089929432384,99.37326329331361,94.28575590693312,85.24772987063844,63.60738562698631,59.1467546583074
2018-10-05,100.48697593107514,103.087705541726,52.20013536995245,89.897044994931,100.70845989020462,76.1683289188443,100.12285204147126,92.12442817328676,86.85437652916822,63.26557016708283,58.914628138247906
2018-10-08,102.20959860719182,105.12148478117274,51.19121461411469,88.7114093916241,100.50339621169118,77.76806120243883,99.79103298678544,94.164518737825,85.22102778693049,62.053710026033755,58.80279355891919
2018-10-09,101.55816542143107,104.38287357741136,51.12639718592846,89.21769094551975,101.11515493876325,77.00775689830323,100.18195941078436,93.38596238198745,83.87812314409618,62.19966538474418,59.19958822965484
2018-10-10,98.5576019043156,106.47465142080458,46.78261380269138,98.36800441349517,100.02538170210471,84.53197416669,104.25137648621089,93.17708346479293,96.97801488663312,58.57636477149053,49.396278968283646
2018-10-11,98.2380366686118,108.05614854820382,46.92671324125971,100.6611177139131,100.7895819776867,86.49066501054851,104.93657373527353,94.64353811260952,98.4357428080665,58.177353443257694,47.14387215797147
2018-10-12,100.67980361826767,106.87655380916603,46.876896101976754,98.4013189868057,94.84743235444293,83.02345069224182,102.52493479062267,95.12990530787245,97.09168672457628,56.33793806538963,49.5532813324871
2018-10-15,102.2348182892933,107.24764212353607,47.90697499686952,95.8813956340417,91.12000620306893,81.3139303424176,101.03304729396083,95.0859178477568,94.72974799898964,54.04329954800943,54.228696354976755
2018-10-16,102.4880489632799,108.49904666076338,51.02438141998074,90.19470295723426,90.8167557720888,83.419369451995,101.28081746068636,96.02258763720104,93.05303882432904,57.5520824934308,54.538797174498995
2018-10-17,102.48741286634501,107.18395664802719,51.270808475573304,92.2510540716418,89.47524729340783,80.73980836596975,101.1167521528259,95.79167635476541,93.63463812319567,56.98234372088719,54.69680373593188
2018-10-18,101.89647065497425,108.24296473888147,51.00849494341957,92.58012478121887,91.88618849350762,82.86143430663644,102.58528190731468,95.92407646837154,94.73510592243814,55.60261310473989,51.21474515805344
2018-10-19,102.07088461306584,108.43424458100051,51.120235216068735,92.51727846828733,92.01491549580349,83.05984884768743,102.41967797940907,96.07532633059796,95.22573767356239,55.09168797901063,51.05798139130455
2018-10-22,102.04231205224939,108.23231100909304,51.24349957624346,92.81940032184018,90.84778541367496,82.75459699657743,102.60523582935078,96.28528364362059,94.9056533957424,55.37514511202944,50.63698149095453
2018-10-23,97.63108032036413,104.92688134233573,53.39114660303158,94.52177294990034,96.10495937402078,85.28409802972718,101.41468914070195,95.23405618014877,98.6258818785365,57.85030880518088,49.307249809470484
2018-10-24,98.71266375979704,106.95090609279292,52.87268395132636,97.23080656726192,93.55171108191159,88.76529524681737,102.34328577276096,97.64449388470211,102.11640970448902,54.72966027282444,47.62983839781715
2018-10-25,96.50083448075976,102.56999992920804,54.14557984741838,94.6087747606434,97.7461564697888,81.31234516387836,102.20511914547801,94.27455652914074,100.04002796064236,58.844871633838636,50.25881260742631
2018-10-26,97.31671311461476,104.562955604168,55.77240323432812,94.13299388577765,95.09543341975277,86.35452450178062,100.66473590615898,95.5717364872302,99.5356100051496,60.31938598735884,49.91722956667789
2018-10-29,97.78639856695057,105.22329735579216,55.49565531691804,94.18270855296421,94.5215111380832,87.20324896773565,100.39035177152176,96.28699544517585,99.45429704335855,58.293349052471584,48.98506410882703
2018-10-30,95.83445358877199,104.21394139701091,57.113133086470164,92.38710218967803,95.53977918278156,86.7901706210083,99.54493454219133,94.81355204997303,96.44445225059187,59.96213251317521,50.806111432670434
2018-10-31,95.19808258827395,104.81700331363336,55.99443911275216,91.17328948189282,96.38135047152315,87.92472703889857,99.62204171215288,95.13173361035668,95.28450895669545,58.77573337884169,51.191081738205604
2018-11-01,95.20769262620294,104.16085971290116,55.99372661096773,91.22937564437245,96.00635242784301,88.03155015153393,99.64099397656636,95.26899083292443,95.35270699928743,58.60180918840725,51.29666362359257
2018-11-02,94.42687619114272,107.16745177817147,55.75762514523133,95.62984834712364,92.52658470356393,88.44110877541728,100.17118103220756,95.73797588123638,98.65012831987075,57.603958274344556,48.79902710384598
2018-11-05,95.8824917343473,107.53427344752907,54.850277457309616,94.5436260227491,92.18058864640008,86.64798762772442,102.31706643784423,96.02286182912691,98.04162232276734,55.69326935054379,48.51843521504209
2018-11-06,96.14816442864034,107.42663152845404,53.99949022463694,95.63786190978969,91.92552733701132,86.19211248098169,102.26611499152772,95.90306469400366,98.50090243326832,55.12569323925821,48.386514127633205
2018-11-07,93.85677471966343,107.07287996817948,54.100419069019075,96.37364932052428,91.86917214801842,86.9486221490008,104.14838476444376,96.6836446447876,101.74298725728039,52.64140972759036,47.21625463578958
2018-11-08,94.58301677241313,106.98096226375426,55.3223875747116,91.01799179436416,90.68642623799182,86.47688627756645,104.30963977438735,96.71667891923539,101.77555575177982,54.093461180332284,47.69061276741378
2018-11-09,94.28010758966943,107.29937851211459,54.48333688959206,92.7444658789143,91.57486433787494,85.49353230655161,104.7718843133576,96.55124695415483,102.13054623298467,51.227964207940346,47.78683885422274
2018-11-12,95.60635509286243,109.14774901682388,49.89144942807644,98.06092790280695,92.1895525085119,83.99027668265792,105.45735628416922,98.6955354999074,103.51926605927574,45.70760504946422,47.914953665611506
2018-11-13,96.05661845455788,108.68058434529833,51.47411846521885,94.27491679003349,91.76240708532147,83.54712679874885,104.69582030970521,98.10265065875419,103.39290562412013,47.632275825329245,47.50223081388839
2018-11-14,94.21648400068607,108.62105127143028,51.65079128077426,97.90843030710104,92.04135655843375,84.33769607563555,105.81260550773158,98.74711967847539,104.5302336628815,43.90200375909562,46.69379313895199
2018-11-15,95.20233830635377,108.63791542347656,50.26229712374583,97.69720028952081,91.18019040949872,84.18705166851737,105.35424996521589,98.65754055296286,104.91245372498915,44.3987330740977,46.66738088746932
