,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2018-10-01,23.835768285319645,18.55844251778379,-40.4392688311873,9.61393025846644,12.26822644872935,-5.730400932201022,14.429134629801325,17.812988116331937,7.319185037130495,-24.43370029841909,-33.23430523175559
2018-10-02,24.634447266088387,17.965150876969616,-40.74909642005669,10.213364237430866,12.901565580555328,-6.351927087939501,15.053823378570428,18.40689928571446,7.417986470178462,-25.590180588044817,-33.90203299946654
2018-10-03,19.810745835006927,23.77184106386005,-37.04419565737544,10.09352314858269,13.783129625994505,-8.164868033458063,13.570126593422742,13.438830899716635,7.059468198179104,-25.601654843182466,-30.71694683074663
2018-10-04,17.135771730009722,23.314229631356923,-34.96133924897096,5.613076273129863,15.991958668165807,-7.294541241880395,13.480322259591276,10.011063874286762,4.179231106647009,-21.568692753863992,-25.90108029847204
2018-10-05,15.97574411240879,21.047659791157145,-33.99677884679005,7.909605541675106,17.33470172924565,-9.888025368552718,14.418837457795235,7.925219647109174,6.136418193521294,-20.72187083964596,-26.14151141792364
2018-10-08,17.711940592670885,23.021574412318373,-35.655898503688015,6.222452778239273,16.890241595230563,-8.353598082053992,14.036501093216131,9.966999299440488,4.751297862039962,-22.14846845149387,-26.44304259591972
2018-10-09,17.411818385759247,22.299733731925883,-35.23485163345797,6.903895776317938,17.784898583269566,-9.100886423268136,14.518423473557874,9.421672628563229,2.666811800789958,-21.614214550813315,-25.057301772644315
2018-10-10,13.098001277491292,23.293576903995728,-41.561080209561716,15.376023388607038,15.266421541129262,-2.067617269316486,18.13019698224747,8.039065466112888,15.230950292749668,-27.23999856543118,-37.56553980802406
2018-10-11,12.572733901328476,24.03068977609111,-42.647886359739395,17.282617752654247,15.69787093409964,-0.7981044806600295,18.64780465621567,9.038911851598712,15.78498624508505,-28.986040962274437,-40.623583314399
2018-10-12,16.398544839897994,23.654666375661748,-41.40509343127094,16.262815153606823,9.684174160347794,-3.5892178816230285,16.508798293992825,10.432596623550609,15.174888851562955,-29.892900540212075,-33.22927244551468
2018-10-15,18.476008729601077,24.47264010432849,-39.70470954907408,14.364787279584618,6.196886941314531,-4.9536293283789945,15.35100965716417,10.771541635307642,13.48958548844729,-31.79906296441125,-26.665057993883472
2018-10-16,18.393134959866913,25.462162631673436,-36.74259247747898,8.29237337410406,5.54897345303344,-2.9582744981732816,15.36057364442999,11.424214181971493,11.023291596787573,-28.48535667680308,-27.318500189411623
2018-10-17,18.89202635299057,24.14801440595285,-36.3043140043558,10.700621584976602,4.125924609881139,-5.723975679449083,15.290370274077276,11.410654054069582,12.145266659957656,-28.79062648056849,-25.893961777532382
2018-10-18,17.814229661991646,24.974366660506362,-36.951776961311744,10.761594907771936,6.50029407598646,-3.6793431563603036,16.69068285513596,11.271046119230562,12.78805582811907,-30.494368481773932,-29.674781509295975
2018-10-19,17.96271535378132,25.123828860899664,-36.8416371627505,10.726815735610955,6.689588295659661,-3.5174336439893636,16.57163857069331,11.372625343757505,13.268487749499187,-30.77230062925824,-30.584328473903525
2018-10-22,18.091734821151974,25.051698942362023,-36.730935091265756,11.04797030391704,5.3772655311531,-3.837762874758795,16.938190041663177,11.662523638913868,12.807280134377493,-30.435341698332863,-29.972623749181203
2018-10-23,12.837492278385085,20.90922253801652,-35.05586589153618,12.10356073872947,10.663467223638776,-1.5586829325577867,15.305117702853806,9.957891740538784,16.07809331087195,-28.46203778109969,-32.77825892784076
2018-10-24,13.27177604045157,22.497703197625157,-36.25237736684897,13.876573650153148,7.349447227730209,1.5665146913380852,15.776445593951507,11.991429178246449,18.909793252876085,-32.536231719041375,-36.45107374648187
2018-10-25,11.603249190478863,18.099800395402283,-34.066416164882575,12.527885838597157,12.994628418162321,-6.177480661474874,16.292104832831043,8.836013607831688,17.539685006045246,-26.880698189656073,-30.768772273335045
2018-10-26,11.936428771760674,19.850576967062807,-32.888454154010496,11.097258200590261,9.773958056473063,-1.0599041442434896,14.312144386306144,9.825777263909387,16.28731743953192,-26.167412301022722,-32.967690486357526
2018-10-29,12.452565640512802,20.55927467274182,-33.04352492489935,11.125576174585447,9.258767095267942,-0.06998235718272383,13.937560800129134,10.596465730598851,16.29723715984818,-27.66146646101383,-33.452473530588165
2018-10-30,10.524544320106969,19.77398740191164,-30.73476966501594,9.449417261921539,10.99561187798129,-0.1585390898702883,13.193755568564015,9.305368677446722,13.152738269450296,-25.420617707455996,-30.081496915040248
2018-10-31,9.96492357582406,20.667403072544943,-31.890160351655496,8.287653669664493,12.12158172479748,1.3068868516894696,13.452584340520474,9.75760343326904,12.156379695080332,-26.5110699999815,-29.3137860117533
2018-11-01,10.112127795393278,19.915799277424995,-31.879274428705315,8.373805691975093,11.833168215619537,1.5101539139102869,13.472949046682857,9.91856007812396,12.219128623750137,-26.434707651736638,-29.04171056243829
2018-11-02,8.931740479645725,22.87735630985385,-32.56187315985814,12.79168733261848,7.566669602904128,1.6308907718128296,13.79841924322551,10.134327892054642,15.38934994090502,-28.10162950754856,-32.45693890561349
2018-11-05,10.752267108164418,23.477995507990713,-33.34674499058295,12.076361874910233,7.481820302853876,-0.13358466706314687,16.414906593985137,10.561692986138553,15.112414796956344,-29.96307287923048,-32.43405663412268
2018-11-06,11.085834786926839,23.452518228034194,-34.22172658547211,13.269303787029216,7.2613398330492345,-0.5832400376171876,16.392447107125946,10.479378877901794,15.613454740767125,-30.36704795233753,-32.38226278540745
2018-11-07,8.581011433853519,22.953963564723622,-34.26023674685582,13.949109425005346,7.053872156788373,0.22201724540184387,18.435946587041286,11.2321750244229,19.02410546765067,-33.26519181879257,-33.92677233923915
2018-11-08,9.539541673893979,23.023139196755963,-32.51718270385372,8.725392627196513,5.985625794206854,-0.14464814314976593,18.748760178750913,11.639572967196386,19.325298856880934,-31.22697268791589,-33.09852775996215
2018-11-09,9.300030448742802,23.398476445984258,-33.3389509795937,10.892817214646996,7.032465706074049,-1.067661623170821,19.29002184990496,11.432262821869628,19.76404345310165,-33.76780978208163,-32.935695555478205
2018-11-12,10.575206901743513,25.231451631585543,-38.41111573998363,16.66198895986895,7.466895194942509,-2.8902657078971714,19.879196400716893,13.605645631374642,21.078269861044447,-39.85559910497875,-33.341674028416975
2018-11-13,11.212743604468542,24.902011124768137,-36.20658622373233,12.904044517964124,7.210342697074594,-3.3079424597504783,19.152130190576216,13.080861457576816,21.05439175562178,-36.696515083843366,-33.30548158072405
2018-11-14,9.264245998005222,24.644043238615367,-36.289335706282046,16.70089918158793,7.287918141080141,-2.6173128561044336,20.266086420132908,13.62976596644252,22.104363292524496,-40.58102498739963,-34.409648688602445
2018-11-15,10.323319920071214,24.661574888623562,-37.282521782913626,16.61229093978052,6.428800505913998,-2.7653519990167155,19.821300513284413,13.53626027824771,22.52763068303865,-40.0272539607594,-33.83604998627035
2018-11-16,11.520260696779005,24.084833316970318,-33.64418411717701,17.21114792355992,5.419947580514574,-6.825420061744708,18.516701701664815,12.437812293216922,20.50899137706972,-38.75312989494051,-30.47696081591306
2018-11-19,11.254693540219947,24.0207082870961,-33.4960597437178,15.998712464037808,5.18380980855693,-5.758134606829088,19.23624383814574,11.904011774186415,21.240372062489442,-38.48213848758925,-31.102218936596167
