,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2018-12-31,1.96,13.06,-4.46,-17.67,-10.23,15.25,11.87,8.2,5.95,-8.13,-15.79
2019-12-31,-0.61,17.55,0.5,-14.61,-0.61,6.21,14.37,11.44,3.19,-14.19,-23.24
2020-12-31,-2.59,7.11,-1.39,-16.81,7.0,0.79,9.54,1.76,7.04,-1.57,-10.88
2021-12-31,-5.89,4.35,2.9,-23.03,7.44,-0.88,20.02,-2.78,11.15,-0.23,-13.04
2022-12-31,-1.74,1.45,-8.3,-31.04,9.68,1.06,23.03,8.65,15.64,1.76,-20.18
2023-12-31,-6.73,1.63,-6.17,-30.71,14.98,-3.72,23.47,1.14,17.49,4.46,-15.83
2024-12-31,-6.35,7.06,-10.56,-24.81,18.68,-4.51,27.9,-13.84,17.44,3.4,-14.41
2025-12-31,0.69,4.71,-17.18,-17.26,17.3,-8.55,25.56,-8.02,17.69,4.29,-19.23
2026-12-31,-1.54,13.13,-11.17,-20.53,2.73,-7.36,20.64,-9.86,15.66,13.81,-15.51
