,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2018-12-13,79.61211386119506,96.35433441547634,60.612811504123556,50.35061732416069,68.08901953188985,93.01543648006137,94.9493413842944,89.97608935167077,82.78692093955112,46.571419404348404,26.614692376629478
2018-12-14,79.2498848410915,96.90646015383017,61.84355314071952,51.535727427873496,67.81244596149865,91.40116157467679,95.17051896520225,90.67007135779744,82.06895849700142,45.7262296225691,26.463980160082432
2018-12-17,79.76796502389176,97.54064920734524,66.37300409798813,51.543809640392276,65.6422239711796,94.70121924788585,94.72597243009379,91.53533075553841,82.80989493520697,50.60872440619256,27.170867563174568
2018-12-18,80.15853250045383,97.6509026206976,65.40303031987074,50.78472272682958,65.73665799759445,94.94628710833497,94.43667454691409,91.90270167937543,83.09412972336709,49.34858745888066,27.109333627557973
2018-12-19,80.71860125953295,97.81238249785227,65.79421569843073,51.24772903348055,66.42997302064713,95.15923098132349,94.70405297679913,92.053023317938,83.3711230106334,48.84295243169026,26.633539512443072
2018-12-20,81.43933568920515,98.43272026461817,67.01337713461788,52.50738481236462,65.53844554690156,95.53333809535067,95.13243200656447,92.23733189731497,83.49326278806696,49.67485627828454,25.284525688908353
2018-12-21,82.44841642943759,98.76142878299507,68.05073681682218,51.685081006476764,67.01323537113176,95.59756212386549,95.5996606018799,92.88369229975456,82.99295231822457,51.07331927375083,24.281932774873965
2018-12-24,82.09091897137635,97.62564987272039,72.88350967245552,54.628837179140554,68.04829150981729,97.41093411148549,97.05830412065323,92.92659834981121,83.7828836513328,57.158952796209746,27.08839805882762
2018-12-26,83.9554101374657,98.17600760570285,74.9853825661186,64.91284136496657,73.44251245600526,98.33128712609783,97.52773403150027,92.08333063040732,86.16930534409188,59.84202003805734,26.22166351303516
2018-12-27,84.41114894249992,98.42566859236388,75.10757099117018,63.87671646514867,74.00990827376539,98.51795115751557,97.69487281671947,92.40593471711274,86.2122513319224,59.61914447434008,26.00546313687252
2018-12-28,84.40329095761135,98.36114894077275,75.14805654213396,63.91922188774742,74.00689315727051,98.51954492476348,97.69705397931911,92.39984729004675,86.14136842882867,59.48249521087767,26.042523221253802
2018-12-31,84.08958765676262,98.47504441923664,75.2113772381254,63.882967815638644,74.24934666099604,98.37918924138782,97.80170923386093,92.50732346780404,86.26157339199048,59.32361146666695,26.025165584118476
2019-01-02,82.85748963220749,98.3261805079908,75.40590473471713,62.68212577056237,74.00231269467966,96.78061321402049,97.70312139032025,92.64193266599023,86.36252292949537,58.7343355577724,27.170460371853366
2019-01-03,83.03125037331633,98.55976880300727,75.77714341439129,60.6767857907506,75.16479709859247,97.51749670353333,98.05792149757991,91.37897183950459,87.17637836762172,56.13769021451657,27.402785725384874
2019-01-04,83.73091088505967,97.96263221961445,78.70608967666396,64.2515100837908,76.65159454039248,97.76655104939753,98.15283132653022,90.38905220263096,88.72626250082313,55.4971801892503,28.56978208531836
2019-01-07,83.56679085875794,96.1837032814744,78.66690783394006,64.13235717974887,76.04052946935751,97.5484676485564,98.17421043218782,90.46068400490043,88.68585670652678,55.68399777122453,28.077497235649247
2019-01-08,83.98377611905856,96.41256703553411,78.64225591631062,64.37975184355406,75.33942672652816,97.34495787187105,98.53267126266441,90.46132585345171,89.00832975654342,56.33986080720057,28.504100551400143
2019-01-09,83.96850952944376,96.40559640374164,77.94220458223701,63.982240728055004,75.38931349665623,97.34450217628036,98.51479449604768,90.36411631310023,89.04687927273977,56.46509511310318,28.625340705300502
2019-01-10,84.17834875886811,96.04802819296096,77.82585317063906,64.15275994004877,75.47707133160935,97.05953461736893,98.63648358624064,90.59347182259299,89.2569196240882,56.86815537118391,29.00379273551971
2019-01-11,84.20850788963813,96.070584099048,77.5503340926101,63.943471384798706,75.54271299233517,97.0911480263629,98.66470262871383,90.58594977567185,89.2151074435387,56.82151838143578,28.773042529792413
2019-01-14,84.31566966720312,96.2916840559763,77.55389387858867,64.05773155269931,74.49906715934848,97.27897381261349,98.5022091255652,90.80837099113421,89.51543185322252,56.436141435097326,28.533206869100233
2019-01-15,84.66882886322352,96.73529441931234,77.99162987469622,64.2867632537327,74.76379219294493,97.55701066346182,97.30745192669599,91.2782811773345,87.06250558666108,56.90776161747735,28.796602407753113
2019-01-16,84.74883588844878,96.99253413863771,77.40609930106712,64.35631586652991,71.95104300052547,97.77081322168809,97.56138501377455,91.46594001712907,87.33738715329159,57.119861792935055,28.94739862678921
2019-01-17,84.83534066175201,97.0731979549645,77.31077116888315,64.35743111155612,72.06893294488377,97.81250346350511,97.49631289793858,91.52132453309352,87.52911339788238,57.276319534163754,29.016715954604386
2019-01-18,84.72073040245796,97.06100992646842,77.71793945276922,64.84890696773468,72.49706841133855,97.76598577729749,97.66791948765734,91.4957957928684,87.84784081419565,57.217870313891474,28.711216731989822
2019-01-22,85.02401717859604,97.05259744671456,78.09962925914311,65.5505555212133,72.72517769870025,97.50144440486905,97.70345099480811,91.35538894859059,87.9559959832534,56.96767493204936,28.561771666877508
2019-01-23,84.9768878979916,97.1331201287593,77.57338099800567,65.03653275898847,72.75148487318188,97.60781542816957,97.78389071769348,91.40693970503143,87.52096600290439,56.90605288753228,28.61373468155004
2019-01-24,85.12966003738853,97.32805979578252,76.01572468796425,65.10706054647291,72.80980620183075,97.33806938842525,97.52718790403388,91.3340078553781,87.66204175253078,57.06524354893043,28.613671718518873
2019-01-25,85.56656102147767,97.5444865951426,75.3339201321994,65.47279458174788,73.36089472124314,96.49804376582091,97.64210560338421,91.53023520138613,87.91016667795677,57.02388493097877,26.879885988251466
2019-01-28,85.69308175815804,97.62117346134814,75.31199366947453,65.63707583609772,73.519399331121,95.72227368918857,97.67038919525378,91.61856723104931,87.98033724654712,55.19116741197396,26.985606060157576
2019-01-29,84.54555762148841,97.57340450372001,75.5854459191124,65.84247847600552,73.64507505365071,95.96422476198393,96.83944193107806,91.07116283901662,87.72487038194447,55.25286224574344,27.10257191649005
2019-01-30,84.85939858619514,97.78249787214725,75.79029155483421,66.3342513183207,72.47751759454123,96.25293381088153,97.1077933387341,91.14152660658439,87.73160729567365,55.595585273729284,27.309285250528646
2019-01-31,82.35746502585246,98.71670307079305,76.76190562044674,66.94452524993723,72.62169929338525,97.47012138819571,97.84652141254826,90.9015429765261,83.61636279502298,55.73939021251784,28.198497339409947
2019-02-01,82.66578947977779,97.85452572596878,76.46785245243255,66.14952905444193,72.79875056889762,97.75023160169548,98.13308685093922,91.11596745253595,82.95933514758399,56.0134393236158,28.36171196713655
2019-02-04,82.86693939015804,98.03155785106668,76.6995592360251,66.42302498341607,73.05122470280124,96.92383006339065,98.1550590190252,91.19702287177961,82.34381316730764,56.065150776874646,28.1728699113229
2019-02-05,83.00490720170882,98.06578153288979,76.76682874736615,66.32281138009658,72.90487371107706,96.5545387329293,98.12578133513719,91.27978986099842,82.44557950610158,56.21462704150322,28.11367319684811
2019-02-06,81.81716346908074,98.27509320506434,76.71624001366659,66.48839562676882,72.92802138751887,96.29937109081555,98.15242754231672,91.23717482983695,82.6926960888784,56.27787860873067,28.07040203093228
2019-02-07,82.01319121447322,98.25576444307053,76.68127297635544,66.38629018777227,73.01800050380089,96.20383610537586,97.95781162429046,91.240093099008,82.73730589552461,56.027512326052474,27.742332352676097
2019-02-08,81.97649272134338,98.07859279721258,76.55899439809565,66.10181694733397,72.82208228947101,96.24627536726675,98.02612706214607,91.27388173242605,82.7897479443178,56.08360791921581,27.758332115255612
2019-02-11,81.37489218491096,98.15084795912779,76.5399729878169,66.12130389459385,72.81127003543585,96.29194467007737,98.00341516531901,91.27966114446001,82.8053281355816,56.117223291538565,27.76089663546668
2019-02-12,81.29023784215933,98.22594303557247,76.96548426170959,66.58858688954503,73.3250864067537,96.44787800157516,98.08762370010669,91.25193832218909,82.9160785231438,53.83360499744181,27.863890725818404
2019-02-13,81.32630906380116,98.25454529964087,76.99762246022173,66.47197065898405,73.30135815996128,96.34969138261742,98.09633025771913,91.27565298027953,82.92314608851036,53.709749754789385,27.737789582214702
2019-02-14,81.2067451081511,98.45588643367755,76.2491555851601,66.04740119951904,72.95650364724249,96.33514314908871,98.30262697588552,91.26135831669663,83.0915523641802,53.39350528229542,27.84025129382482
2019-02-15,80.88923030613161,98.31331993826052,76.63334478332196,66.75198819945271,73.27761735316118,96.76481702583862,98.40208617213753,90.65388164457389,83.4421198795872,53.6355474371381,27.813985289653488
2019-02-19,80.90858194264815,98.27074816667121,76.59752277470392,66.80694474552406,73.29719945367384,96.54692672452602,98.34212184920564,90.72286713489298,83.4699518716509,53.57065733187348,27.820244723316954
2019-02-20,80.77452937255678,98.4612170934902,76.6124716444259,66.98108029895526,73.32116077239144,96.45532824291078,98.52475130811908,90.88636832034095,82.13166105521037,53.199428138752225,27.777718254955744
2019-02-21,80.90620237295823,98.55280803162452,76.4827718509978,66.71994231325924,73.46786051790502,95.91508638179091,98.59649610202848,90.67040387115297,82.160193576942,53.17174112445112,27.517765998344622
2019-02-22,81.04460689143446,98.4885650613544,75.3221480641724,66.88170988615009,73.42409497928827,95.94271742980811,98.72410971404338,90.77512390038592,82.32718369233385,53.40364368883719,27.627627825446083
2019-02-25,80.99319333573516,98.48399923254199,75.20887100175202,66.90023226645253,73.41144314895234,95.90105028831479,98.68890465331185,90.69765764841046,82.12295458635428,53.29977615219848,27.761655464962516
2019-02-26,80.85870827435332,98.43336011522872,75.21735030160588,66.9416281751852,73.42906764819801,95.91485389494645,98.72779068552157,90.5959359594876,82.09041816419403,53.37807493348433,27.774925155001995
2019-02-27,80.78083159574497,98.53079445538667,75.27669614520073,66.82675575775535,73.17026907143095,95.78964779576943,98.60639488003854,90.68587480609732,82.14010304207362,53.33567840927404,27.7763128577177
2019-02-28,80.7919928182963,98.57317055709763,74.97522248686096,66.78979039745504,73.1694607436019,95.80912767282355,98.65734336644547,90.7631698182746,81.55385823649806,53.39298191054183,27.835148854242053
2019-03-01,80.94474377333351,98.7083455723255,74.83329277320759,66.69383552654553,73.38182576038264,95.23982460817273,98.49625241229703,90.84143567467802,81.33818235802504,53.15447514391409,27.9470423319105
2019-03-04,80.82427828353349,98.83875505955817,74.91689346810182,66.65119841938743,73.42910044694423,94.17782611105545,98.63889959752437,90.97249589778548,81.21021132326798,53.07653004331557,27.991969132581197
2019-03-05,80.71337256034508,98.82800815911729,74.95375387723267,66.68351276697558,73.4967263219742,94.21140677115375,98.3960383928925,90.91362929725753,81.19217926252352,52.95744733678797,28.018861016012636
2019-03-06,80.48930547438151,98.89329281780478,75.00133604772282,66.93055848411379,73.79574452196532,93.66137324377371,98.5927008461147,91.0592428685971,80.57422595627634,53.02712617801811,27.96967580077701
2019-03-07,80.60105903466561,98.79696227683525,75.15017005274902,66.77272660751845,73.97888540200654,93.66403916684233,98.48142945113771,91.12163036747135,80.59084692292828,52.89218399361454,27.5247487027382
2019-03-08,80.68757527734763,98.75839727086199,75.17437508706863,65.94718962408241,73.93831115906802,93.70911554058738,98.56376420435843,91.20784752757947,80.46859015751106,52.97665504419845,27.50201728843314
2019-03-11,81.15869065952648,98.66770837657619,75.78906950883456,66.34179052681712,73.96644358166738,93.72837670798427,97.91870620534212,91.51004550867427,80.90607281564766,53.77497657737676,27.49636783014761
2019-03-12,81.31408408846899,98.84473871551965,75.6333172423782,66.45892449441568,74.12153339964188,93.86567182322347,96.55654288828053,91.6645109611987,81.04062944062197,53.86587443556278,27.57447120831482
2019-03-13,81.23621291926086,98.77818218901197,75.71153384893418,66.6441705085988,74.28376758643365,93.89151498142624,96.58305062661607,91.71662074244757,80.96502019806111,53.99840666216022,27.431576048959037
2019-03-14,81.30341285751526,98.83719189296775,75.76753272410186,66.59823545613277,74.12456787472787,93.91983240335807,96.60890088996386,91.58999079261011,80.78869592392175,53.96406114008899,27.46424447918189
2019-03-15,81.23124524328848,98.86049351618436,75.83426452363605,66.6930233123548,74.14671046910306,94.06480812125174,96.25494861111495,91.45691411986995,80.81791872688297,53.27828634268678,27.532317284309293
2019-03-18,80.30574090393773,98.93554767772288,75.86634630398308,66.46309728985963,73.82366639027802,94.04380895440737,95.94386153491455,91.65792204362101,80.9302350298311,52.93636178042985,27.63507540453631
2019-03-19,80.31938996187813,98.90423915436867,75.83012298398157,66.44376450354565,73.57188564604361,93.20774284270576,95.94501820787713,91.59997078394612,81.00145658495329,53.08190909073091,27.006197634278106
2019-03-20,79.6641299352181,99.24447214155681,76.00628410297851,65.58407194796247,71.46960094013001,93.49773902662936,96.30645844939092,92.00317974480011,81.13956984599187,52.917149886717745,27.04883194899127
2019-03-21,79.92206816625419,99.6803685636951,76.73641563658795,66.0872004194977,69.94256803134745,92.19520529617458,96.57078211875319,92.58027494949394,81.812698434759,54.162143820391435,27.65528581756593
2019-03-22,79.77425037296508,99.67706512079161,75.2049328224861,67.27402601714624,71.08319480177244,92.42978335739792,96.64350048594028,92.82263035996979,82.48020853527588,54.09487866394601,26.882612742251293
2019-03-25,79.5180663966424,99.66792134051715,75.12867787308222,67.27943458492553,70.98349698058365,92.51045502361193,96.66059862091464,92.34336025022928,82.4338327928173,54.17018140894349,26.92457653343947
2019-03-26,79.36157245950243,99.37641036319854,75.45713427743378,67.59431123732155,71.13159347784195,92.56566020816416,96.75512766909803,92.17355471226983,82.5534286489193,54.33087795819084,27.076291893723933
2019-03-27,79.4581079831211,99.16687079960332,75.48083688777449,67.6985894390531,71.20096087577828,92.60577240963788,96.3914700689596,92.21965142584149,82.49369314367627,54.43024096460443,27.220910041774303
2019-03-28,78.98889441245261,99.31591434917273,75.43363402598702,67.8808041635779,71.31508032802218,92.56683143199216,96.48751785415386,92.27033608533863,82.54368436416304,54.07463125168367,25.858923182637145
2019-03-29,78.92530563011542,99.35697586704221,75.60134902130366,67.61953499315334,71.30145954619675,92.56355944383628,96.45049067670494,92.36181049742278,82.69990926742639,53.76061413039349,25.989356477992754
2019-04-01,79.13216689026325,99.31325122075968,74.75423920879682,67.81770626500472,70.9205275023579,91.92799536515201,95.95259019622303,92.37528206415307,82.7642165760235,53.496162876841765,26.07084663031463
2019-04-02,78.71383036873901,99.42034648909265,73.78118743800738,67.62669383707336,70.92084684330231,91.90306008745482,96.06640510235863,92.4184334658063,82.86410917963532,53.05131271974425,26.166331806247324
2019-04-03,78.75930414804799,99.11014996173053,73.54941403522756,67.21196727773973,71.07060080104682,91.99697235800849,96.05790222321411,92.48938545089078,82.27511399009329,53.095295634600575,26.222055506041798
2019-04-04,78.8496589344528,99.21464351869909,73.58363530841541,67.26212938389021,71.1480563649509,91.60322018108211,96.0882832415369,92.0768841696456,82.24626078882477,52.99331620746508,26.24297599809006
2019-04-05,78.86008015676254,99.36546632387136,73.56417630200606,67.09752057097394,71.16137179870323,91.6611409596859,96.10326398366168,92.10750392051298,81.96253305604824,53.11786233979855,26.36234799890601
2019-04-08,78.86826344619551,99.243801484728,73.19496426809523,66.97635127142796,71.24415567871067,91.65545568376511,95.91544165300331,92.09704910584463,82.01213172797993,53.01665107383645,26.19477625614499
2019-04-09,78.32074187908158,99.26834468822696,73.28566425006058,67.17630848564943,71.35155459122959,91.64003883192876,95.80297896516444,92.0375062134412,82.09210047590221,53.17922986364606,26.159695019483745
2019-04-10,78.33810161459301,99.32295358744015,73.29174925708266,67.2627060169453,71.40991544956506,91.62109399574193,95.74853001202487,92.07268032241967,82.07178299524715,52.92717417742566,25.893231587388474
2019-04-11,78.55947701045199,99.58032043130994,73.48587851400916,67.44445628527124,71.20475456626724,89.66908652832754,95.32015026434783,92.31645695578257,82.2682883688939,52.99269570661753,25.86193520224254
2019-04-12,79.1005016461158,99.94478827931636,74.00354855989464,67.53729162694778,70.96367540246972,85.75758698831007,95.78143888776243,92.55753593245706,82.70811374225538,53.32756228522533,26.003641203751663
2019-04-15,79.15519593195397,99.86618654288293,73.0411639762126,67.65430321620416,70.82283973015052,85.72627688321323,95.7738289325314,92.69897790705815,82.73216173891656,53.21306734567004,26.041054623107986
2019-04-16,79.53507647353833,100.17968883056011,72.3496849706263,67.8032966217828,69.27973277664454,83.86003401617583,95.54268234067749,92.78290224711986,82.40882796153421,52.20659920675078,27.22026380009
2019-04-17,80.00053936455123,100.80081817460427,71.47508829921574,68.05027493635549,68.96897808557657,78.57132308140174,95.76403417776399,92.74883569354054,82.97876967273241,52.44153448205515,27.44231859063553
2019-04-18,79.67625316482729,100.55002848395586,71.3258665637477,68.1170943406658,69.25949128809535,78.63755103095252,95.33757504401933,92.78558635989017,83.2276772953935,52.486525328433615,27.17509503019834
2019-04-22,79.59311872731108,100.78861455800447,71.29925664370937,65.35460347740332,69.38539586489746,78.8978045089891,95.65545715985785,93.08560411550178,83.22729748860941,52.024182535058245,27.222845180869882
2019-04-23,80.11637871983116,101.0614723642822,69.5588410983272,64.71174892176093,69.84273067917387,79.16463247215438,95.95042160759249,93.15512421063436,83.50265125633867,52.6142733241974,27.16386019805471
2019-04-24,80.1213116719738,100.84765593639075,69.46796947323722,63.4382542657664,70.11556605873024,79.03562860049942,96.09411039742773,93.16894052352767,83.46861520241308,52.198828455544394,27.244540933289333
2019-04-25,79.0030870957278,101.3529538006696,69.34350146388982,63.92662006006211,70.23646742177434,77.67772967476213,94.13420577237808,93.60517854174479,83.46613926377779,52.367085136168924,27.186174985617413
2019-04-26,79.29096985161348,101.56541683411372,69.50142728018733,61.74015914365613,70.47061676595469,77.89985810881633,94.52359875907165,92.9249001888912,83.70057821879792,52.56111575591457,27.11221287387195
2019-04-29,78.2800914519432,101.69330424423592,69.16183310880342,62.01855553217246,70.14256761752706,78.07859918869092,94.46511842418133,93.14732999894213,83.91970446214293,52.84450299442677,27.30026777223744
2019-04-30,74.11271157478238,101.82434420873626,68.91804155881786,62.120771789904744,70.586992238938,78.1847541794128,94.80618460150112,93.40984352734873,83.88882106725382,52.75752168600578,27.891249754039407
2019-05-01,74.51429666985575,102.12768773883823,69.18613525957767,62.534158472816486,70.81458128364724,77.34793419020644,94.70281647417109,92.75025415002946,84.12531454100974,51.50449063645459,28.12754658561054
