,TCI
2021-03-04,76.02363432310813
2021-03-05,76.10395036025047
2021-03-08,75.98557692427087
2021-03-09,75.75398496874115
2021-03-10,75.85501589998398
2021-03-11,75.81755035994021
2021-03-12,75.97467069785633
2021-03-15,76.01434892750999
2021-03-16,76.00075020098515
2021-03-17,75.92953485663301
2021-03-18,76.10421974294368
2021-03-19,76.05556476248239
2021-03-22,75.70657087323677
2021-03-23,75.55619956084352
2021-03-24,75.43446324553507
2021-03-25,75.51085428101125
2021-03-26,72.88238255624991
2021-03-29,72.86557655513249
2021-03-30,72.81423395166668
2021-03-31,72.52510664307164
2021-04-01,72.46684401421314
2021-04-05,72.52266103144018
2021-04-06,72.56351463247707
2021-04-07,72.49417608360336
2021-04-08,72.48730741819354
2021-04-09,71.72534311339281
2021-04-12,71.78011397295329
2021-04-13,71.28195344447047
2021-04-14,71.12876560728999
2021-04-15,70.87447605526845
2021-04-16,71.03098198253034
2021-04-19,71.08960811800972
2021-04-20,71.01720578494775
2021-04-21,71.04634035690519
2021-04-22,71.28602292395982
2021-04-23,71.23451878722
2021-04-26,71.05568954866463
2021-04-27,71.06579436484434
2021-04-28,70.93587068595073
2021-04-29,70.86385760059085
2021-04-30,70.86422063750007
2021-05-03,70.93636330274667
2021-05-04,71.02595985567848
2021-05-05,71.15271325308548
2021-05-06,71.10907789640616
2021-05-07,71.10875871868497
2021-05-10,70.98027085413652
2021-05-11,71.15696390339882
2021-05-12,71.91855831859742
2021-05-13,71.74494707354063
2021-05-14,71.82944710476251
2021-05-17,71.87148925781982
2021-05-18,72.07425641670521
2021-05-19,72.10847038267394
2021-05-20,72.34447657821345
2021-05-21,72.39573265702872
2021-05-24,72.44128047588053
2021-05-25,72.54812525087678
2021-05-26,72.59207159372693
2021-05-27,72.4813362510501
2021-05-28,72.48438686076247
2021-06-01,72.35000465428182
2021-06-02,72.37932008455329
2021-06-03,72.37492826814099
2021-06-04,72.37673495481812
2021-06-07,72.40336520928473
2021-06-08,72.41449297662692
2021-06-09,72.30133224386563
2021-06-10,72.25167542592857
2021-06-11,72.44463980409175
2021-06-14,72.49393154938889
2021-06-15,72.41082899799989
2021-06-16,72.57907040983676
2021-06-17,72.57336749000505
2021-06-18,72.60923623812944
2021-06-21,72.19131277144281
2021-06-22,72.11358374001631
2021-06-23,71.37057549622367
2021-06-24,71.31277993387314
2021-06-25,71.02814004736696
2021-06-28,71.11047822749534
2021-06-29,70.9623065134287
2021-06-30,71.01224344462763
2021-07-01,71.09800545913284
2021-07-02,71.04421845214853
2021-07-06,70.77798684089545
2021-07-07,70.49488694434855
2021-07-08,70.51269691012503
2021-07-09,69.95648721770064
2021-07-12,70.07272542177428
2021-07-13,69.863097391191
2021-07-14,69.6004598551768
2021-07-15,69.49254747188158
2021-07-16,69.48284927058305
2021-07-19,69.95354963053089
2021-07-20,70.46326948841319
2021-07-21,70.21365156530305
2021-07-22,70.00176453473522
2021-07-23,69.8914303950264
2021-07-26,69.81817741006557
2021-07-27,69.75517409393326
2021-07-28,69.66416570552816
2021-07-29,69.63982567053975
2021-07-30,69.66740880778478
2021-08-02,69.6189311213976
2021-08-03,69.72031026289396
2021-08-04,69.26099026547405
2021-08-05,69.24564085377287
2021-08-06,69.19526497649248
2021-08-09,69.30574051445187
2021-08-10,69.24909462598467
2021-08-11,68.74204592973516
2021-08-12,68.8422170877302
2021-08-13,66.7719225256337
2021-08-16,66.70026209909975
2021-08-17,66.4795427512091
2021-08-18,66.18580947007877
2021-08-19,65.56332048152103
2021-08-20,66.37184859518568
2021-08-23,65.75476441828265
2021-08-24,65.759644587487
2021-08-25,66.37653256479712
2021-08-26,66.61818706979102
2021-08-27,66.9235784403029
2021-08-30,66.47642513328044
2021-08-31,65.8550984433328
2021-09-01,65.52000668054316
2021-09-02,65.51746910416925
2021-09-03,65.56204454457202
2021-09-07,65.57972421646112
2021-09-08,65.34815835977409
2021-09-09,65.46043300581653
2021-09-10,65.57047448956402
2021-09-13,65.48051270120833
2021-09-14,65.62107824242773
2021-09-15,65.72768273874495
2021-09-16,65.51782703324054
2021-09-17,65.92563441411161
2021-09-20,66.2285107954687
2021-09-21,66.04984981931051
2021-09-22,66.23663367229338
2021-09-23,66.27202613656571
2021-09-24,66.11540300572432
2021-09-27,66.17475846875193
2021-09-28,66.93656518743258
2021-09-29,66.91744080785492
2021-09-30,66.98184014696372
2021-10-01,66.96156595742853
2021-10-04,66.80176727885683
2021-10-05,66.72589872509576
2021-10-06,66.61892551485941
2021-10-07,66.63468425874993
2021-10-08,66.61882799064576
2021-10-11,66.55301154998259
2021-10-12,66.51633344908879
2021-10-13,66.52248955461108
2021-10-14,66.77218558719792
2021-10-15,66.66360568908135
2021-10-18,66.3944639279257
2021-10-19,66.358637488459
2021-10-20,66.65863796330744
2021-10-21,66.63422306117934
2021-10-22,66.47423706785752
2021-10-25,66.68566848099573
2021-10-26,66.91051600921973
2021-10-27,67.03524770186033
2021-10-28,67.20789520830337
2021-10-29,67.11387905733726
2021-11-01,67.1262239219796
2021-11-02,67.18122374770121
2021-11-03,67.16033190062035
2021-11-04,67.03210479273757
2021-11-05,67.0300666936669
2021-11-08,67.10353189103301
2021-11-09,65.65847002330715
2021-11-10,65.69018072935549
2021-11-11,64.9844382750477
2021-11-12,64.72601006705982
2021-11-15,64.5041672458894
2021-11-16,64.67566298554925
2021-11-17,64.49927002670924
2021-11-18,64.44523346041927
2021-11-19,64.38377230376072
2021-11-22,64.31397501057326
2021-11-23,64.26177053186531
2021-11-24,64.24941468035836
2021-11-26,65.30308612933464
2021-11-29,65.57664099034267
2021-11-30,67.11896378426604
2021-12-01,67.28970233866072
2021-12-02,67.65963745395051
