Date,MarketCap,Ticker
2019-09-30,232646145303.23096,CVX
2019-12-31,236392814740.1767,CVX
2020-03-31,142137771438.13855,CVX
2020-06-30,175033866723.99194,CVX
2020-09-30,141235435728.0,CVX
2020-12-31,165657390502.96188,CVX
2021-03-31,205556408878.36145,CVX
2021-06-30,205458322728.3233,CVX
2021-09-30,199004646160.96188,CVX
2021-12-31,230194141210.73096,CVX
2022-03-31,319407864697.2229,CVX
2022-06-30,284000919615.18475,CVX
2022-09-30,281823538783.7771,CVX
2022-12-31,352088182425.6686,CVX
2023-03-31,320055197369.44574,CVX
2023-06-30,308658287136.57623,CVX
2023-09-30,330765534483.739,CVX
2023-12-31,292592751533.44574,CVX
2024-03-31,309423311216.1686,CVX
2024-06-30,306833980527.2771,CVX
2024-09-30,288885322542.8534,CVX
2024-12-31,284118611022.55426,CVX
2025-03-31,328156598537.5161,CVX
2025-06-30,280881977593.1305,CVX
2025-09-30,304617359249.5161,CVX
2025-12-31,298967962173.94574,CVX
2026-03-31,405855705417.92377,CVX
2026-06-30,325155347922.8314,CVX
2019-09-30,290342106005.3119,XOM
2019-12-31,286929211549.3762,XOM
2020-03-31,156129302140.62378,XOM
2020-06-30,183884707870.62378,XOM
2020-09-30,141161945115.93567,XOM
2020-12-31,169493016010.62378,XOM
2021-03-31,229568052255.93567,XOM
2021-06-30,259379413965.93567,XOM
2021-09-30,241862660232.34406,XOM
2021-12-31,251607887185.54825,XOM
2022-03-31,339602793718.12866,XOM
2022-06-30,352144137744.6881,XOM
2022-09-30,359011023188.75244,XOM
2022-12-31,453543901736.55945,XOM
2023-03-31,450912280591.87134,XOM
2023-06-30,441002557710.0,XOM
2023-09-30,483478615785.93567,XOM
2023-12-31,411108971564.2154,XOM
2024-03-31,477968637446.4084,XOM
2024-06-30,473363316128.9035,XOM
2024-09-30,481998324970.6238,XOM
2024-12-31,442318368282.34406,XOM
2025-03-31,489029690657.65594,XOM
2025-06-30,443264121836.55945,XOM
2025-09-30,463618073490.0,XOM
2025-12-31,494827470208.12866,XOM
2026-03-31,697626998191.8713,XOM
2026-06-30,562180608190.6238,XOM
