Date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2018-10-01,2.5395530171871883,2.3326222325160044,1.5246727908406166,2.608052199865331,2.299069698059636,1.9702780883321773,2.1871798731586667,1.916639425543249,2.0978261623380288,2.350962025687196,1.761082924479509
2018-10-02,2.013131187367401,2.6065505208096726,2.3429245696009704,2.2839237816491678,2.2326734579311043,1.306446492883474,1.9949275172466114,2.271261075956385,1.989308760199242,1.6685858830140878,2.6030750263897873
2018-10-03,1.8889604573305165,2.216001288908454,2.685350659760562,2.2105530504475124,2.257330958289532,2.101480617231275,1.9537764304965877,1.7948912716420888,2.5004822449709487,3.0286581746751415,3.141717696622468
2018-10-04,3.0388043800122944,2.863141082547757,2.1495316084280263,2.5033614742470203,2.679029753723031,2.639604943196406,2.497415686749947,2.9828673265691874,2.4576755311669456,2.5368227241740042,2.8053713510548057
2018-10-05,3.037518162373196,2.948315551657222,1.642350131122495,2.187044313408417,2.555941929983482,2.5521771111223974,2.695875807356631,3.178858541792949,2.5547305003271177,2.013452622326241,2.9803405593289587
2018-10-08,2.802528188004257,2.671074395082376,2.7235479683173507,2.446817334226536,2.557014398321605,2.375082842632293,2.377128417156449,3.0050604366354987,2.193076029813636,2.7676213278214807,2.69630663266872
2018-10-09,2.3942000289251526,2.565467214236414,1.9270920449529756,2.7847942989529098,2.3869435258419562,2.343876061456191,2.610746387034401,2.429671204242125,3.053639387502534,2.366699077628603,2.3388605467313313
2018-10-10,3.6223024964502493,3.516164568036073,2.8441967404018635,3.6376514957074044,3.4669883096235954,3.1953608963843867,3.4708467431347976,3.7474890073565077,3.284688559368597,2.8307630723221116,2.7686991321912466
2018-10-11,3.3328279804156677,3.480994750596339,3.3773159738401635,3.4471102128903452,3.46744543289756,3.4851493923419983,3.4137154419796163,3.505706239243354,3.101243185176792,3.502495048656204,3.3119750150913463
2018-10-12,2.9360965317805623,2.908597082672152,2.457875940919197,3.1873106607141866,3.4673527860252538,2.6815996469304637,3.122233224651286,3.084140893035468,3.1021687524938337,2.9651372027654532,2.3824824009696677
2018-10-15,2.638344399805422,2.524559077657762,2.7337382754341175,2.4884957246778123,2.4445589614607814,2.299551844816066,2.3787480401558527,2.609660330274705,2.2393834562787784,2.7903480029596235,2.4702447882255343
2018-10-16,2.897722829829024,2.99279516125113,2.5749122112957687,2.3872673148353254,2.80483938369714,3.004933858571536,2.8542944730806044,3.077112669862835,2.869927958838697,3.121970762069205,2.9477237117806334
2018-10-17,2.5388254113580877,2.8631927391380967,2.388741895438232,2.7249832897111186,3.1068095551333905,2.5503918470472406,2.7338871336805615,2.6967072754363204,2.59436757024116,2.531574096369688,2.279962540208195
2018-10-18,3.118370732053289,3.0131617639339865,2.6283267901315615,2.7017513261944495,3.027650463090072,2.898238660337416,3.0162349904735732,3.044164146149333,3.0322302362238083,2.503850000204142,2.38127271361151
2018-10-19,2.8711437460377636,2.8854667709092205,2.601083245344243,2.6782395023127306,2.8006989220025202,2.701675664609632,2.533558575802967,2.9831366042081813,2.683381777557185,2.486452946276375,3.1217264949239363
2018-10-22,2.519509201902525,2.311682049059896,2.547188621877274,2.875397128127523,3.1700305628056347,2.6342777078533595,2.4413079879001685,2.726837452325185,2.9093473609389178,2.950290904825459,2.352995681498149
2018-10-23,3.1682629302044565,3.191373191539603,2.878121347245652,3.2219553815363065,3.134350306055123,2.9668163156501217,3.0483229165533294,3.4377466820627793,3.250490502354924,2.814259227882044,2.837154726737981
2018-10-24,3.858953033920253,3.5709392786522494,2.9667506834290065,3.773325265694946,3.279087381751507,3.6444506964701184,3.694187044656439,3.799809706996548,3.5264317712753663,2.9671094825953888,3.3027019448661177
2018-10-25,3.0186104803317373,3.2661384805192952,2.787139208083031,2.784861769759627,2.944676774923052,3.4019565160657605,2.6729324260352443,3.2257969971073015,2.714626121394272,2.9268024070829526,2.6007210731575086
2018-10-26,3.5021247712702768,3.2085241729125826,2.9270923637152886,3.317598988803193,2.937261515613945,3.016793535319828,3.1799693160473717,3.434852217829007,3.195697843399161,3.307388590893315,3.4716093459153416
2018-10-29,3.996709885908415,3.735832282927448,2.7360033296568798,3.664345722024877,3.290137939191682,3.3677140525254177,3.804296538360155,4.015973613386169,3.434094076669131,2.575488814620755,2.733158192350802
2018-10-30,3.47524724034317,3.040476726026598,2.7449633469138464,3.3699929647204363,2.9207765650982327,2.8018498857022673,3.231763460383791,3.1359883561658655,3.2944214426924785,3.1475539647898274,2.8373432436685295
2018-10-31,2.753247297770283,2.505942379723711,2.8005753067385024,2.8440822280663465,2.8538284704171626,2.389603576257551,2.5020193516602376,2.787665381603419,2.51143967231751,2.712374048428264,2.7005735690453703
2018-11-01,2.6292608114375358,3.0465390468534794,2.5203617310768758,3.0150710084302665,2.3500955286441076,2.3661010327272973,2.886970480965869,2.919023669933935,2.906079878249576,2.3256116479785756,2.524587832555071
2018-11-02,3.217250412645995,3.0775115361175986,2.677418323243404,3.383536142174059,3.1210483052861115,3.1376853410189685,2.916052307616203,3.2237676738578216,3.1798452418026573,3.0398114975388637,2.8227738227908508
2018-11-05,2.545257772754449,2.5250351473293766,2.65667180210382,2.330748975970098,2.6343001149311007,2.428799426625792,2.3453462531935547,2.7591279037553433,2.2364152243750572,2.8051357507654187,2.6907392349158905
2018-11-06,2.5397931163628567,2.1645356029106626,2.2569798164489687,2.6001674095504343,2.3339172661404777,2.147191805241812,2.5574092689789985,2.4982094846156118,2.7875055009946186,1.9913881404923746,2.3587180279401045
2018-11-07,2.542955363782294,3.0102004705847065,2.3372367102420224,2.8465040017416783,2.868449167966522,3.0082565527679335,2.866760606636512,2.882467704151166,2.7806774905875344,2.4648689073984227,2.545355245997954
2018-11-08,2.7211819604407195,2.475689340620678,1.9363834321197388,3.313755927708971,2.8198958229607327,1.954018720705055,2.181143737550189,1.982684975891809,2.223112304432476,2.1101351732701916,2.6093187221607494
2018-11-09,2.9378350546108347,2.727113741736654,2.1867293910996946,3.108482999945361,2.6412389878988045,2.054257205360821,2.5676817018974023,2.8521847782307965,2.701859019442766,2.052192604292117,2.3782769380056497
2018-11-12,2.9155449647162497,3.098244146559433,2.2601969612027264,3.4806805454609724,3.1388072874267836,2.7211504185204243,3.0200223971250604,3.3391065475462383,2.82026248638914,2.3324964977067686,3.1501189777080523
2018-11-13,2.86981429969644,2.596031983281837,2.3805385659569516,3.3897969093517353,2.630186253057867,2.8065973270864766,2.8972525286853994,2.9488875530552985,2.801777880196465,2.279246310841569,2.607857788349426
2018-11-14,2.7571523161058993,3.214100902023153,2.5449236371134427,3.3562403753311836,3.4764528261114047,2.8999840608741176,3.1040741747573413,3.3634149007799454,2.9162297147698735,2.152572328095006,2.428544660155564
2018-11-15,3.104064332964233,3.251029181741564,2.2059490920715343,3.0527633286957623,3.298825761634722,3.2353796300826367,3.344168044035921,3.395747950335691,3.0299193747407727,2.6924414154816594,2.515832732500957
2018-11-16,2.5480893788744763,2.5686509825208854,2.3072870066508115,2.5943409036518474,2.754748372048317,2.792625974981949,2.565221854441163,2.855629825616503,2.864916815266665,2.7035390247294977,2.4557447284024607
2018-11-19,3.3889917903690963,3.291765209008138,2.4027070318919166,2.51613117878658,2.552941927624511,2.8878692266442987,2.9157716354262,3.588202780213915,2.968572013814901,2.5489048720232104,2.3442090754523335
2018-11-20,3.1403890953593545,3.484482899985174,3.017874977313294,3.3618823192077443,2.8337179740073255,2.5042972612713266,2.5974700430203805,3.22238688218917,2.6794535480321806,2.754378072438237,2.9549630326776173
2018-11-21,2.4689945848561856,2.340737460968306,2.4406177685301556,2.9778598017880245,2.8116450576383563,2.174920196196648,2.2247024052169344,2.615132562532527,2.6091998730943455,2.491468836691587,2.6902160896537595
2018-11-23,2.2752726842831863,1.8896456102186145,2.3633884268396868,2.823277370702373,2.3611495476927398,2.547195876188785,2.475472308409436,2.5210072960586123,2.2280709940386894,2.3150448321453267,2.157762944753464
2018-11-26,2.574589669066125,2.5101181511227284,2.2572883777459904,2.6155951655713707,2.5906880696488743,2.094773893427018,2.536161139225185,2.633482203057782,2.200365876929421,2.2543832743743946,2.3231457163091815
2018-11-27,2.6014326600197015,2.3091988533045864,2.389632411214755,2.5152801004092242,2.021259454737188,2.8039230605458276,2.3527861558415863,2.7403703396975323,2.788739682884066,2.3678790256383966,2.546460100865714
2018-11-28,3.2507156240163755,3.313155696423786,2.5297251986607874,3.173699106438734,3.158742629891355,3.0138700007776573,3.197755849435605,3.2917203378707507,3.2190884979358527,2.555787199967636,2.0571649265713767
2018-11-29,2.7937711952396946,2.4473909450390585,1.969645221676301,2.6664265616901837,2.3313082054700054,2.508343788167613,2.63694205599566,2.555123325617407,2.6779609053951905,2.469360043210592,2.44537280004847
2018-11-30,2.4016418135056634,2.3814588038621385,2.4025345442234554,2.6530413841963933,2.573819399157398,3.0354436042448447,2.6304040171791425,2.6276769104781255,2.5625424584169862,2.4757463454706716,2.7096978840866783
2018-12-03,3.1206075053673232,2.422340678538137,2.5182500809435893,2.831842817505987,2.9025106358913164,2.2513087826990263,2.888442552716585,2.6428105776612214,2.990986701872149,2.2289512610352964,2.899751617469343
2018-12-04,3.5418580757287317,3.632782088231001,3.0897730733279247,3.4975137615906307,3.7515536735748003,3.3444927450100974,3.680266878719123,3.538521600568561,3.4344655816393446,2.8609383115621156,2.5525741532068884
2018-12-06,3.3239101102987583,3.3175804302119176,3.029474383971875,3.082720281986859,3.244774385610204,3.3693919500946894,3.360650227869783,3.389242703977617,3.168591491077303,3.6834158296386454,3.1314757850034294
2018-12-07,3.2948549349463923,3.6060078731089575,2.9384169269178138,3.6632957273353712,3.5292705141475857,3.3337611450518265,3.6170936389900246,3.647027031682867,3.707674294806938,2.6762040313163467,2.829503394663434
2018-12-10,3.1215048141651263,3.1918011012319005,3.002416457500786,3.5577980878410562,3.4052184230953495,3.316320529631184,3.200773450772166,3.3146185272787663,3.0631915041178592,2.9509021189351685,3.0716508047089843
2018-12-11,2.8907575209157255,3.1438231961957106,2.4920083529223462,3.2603732499558062,3.412503617951421,2.8985532107349146,3.3523180076245245,3.1428183423272182,3.3698350010310483,2.0241600906615447,2.3920676539290384
2018-12-12,2.6336296507149326,2.5696470328922776,2.3515805723468923,2.925461938756629,2.916018245912284,2.563475826594782,2.6984330430704713,2.729194522395986,2.4506220255894346,3.232440395553294,2.4645009738383132
2018-12-13,2.823969068818345,2.7828138297105407,2.192218487055265,2.7397155108813633,2.7162732639798297,2.5919411967621127,2.7227924111462456,2.7420350882140307,3.0291828366240403,2.613898736777381,2.47753903745224
