Date,top10_share,index_hhi,n_members
2019-02-15,0.23624884174410507,0.00975758228855544,436
2019-02-19,0.2365295561320396,0.009784455294716419,436
2019-02-20,0.23605937504774582,0.009743101088528647,436
2019-02-21,0.23606530541184897,0.009764462956800946,436
2019-02-22,0.2363670566571234,0.009796735952535319,436
2019-02-25,0.23711782240944826,0.009832790295889482,436
2019-02-26,0.23764649814935856,0.0098714615084361,436
2019-02-27,0.23794452487768958,0.009880572742978704,436
2019-02-28,0.23786314979590512,0.009886594762651305,436
2019-03-01,0.23888741037943878,0.0099384935508563,436
2019-03-04,0.2408250651761455,0.010028275689244134,436
2019-03-05,0.241576321880557,0.010066999132177783,436
2019-03-06,0.24217568440280893,0.010095159160226715,436
2019-03-07,0.24158406470841143,0.010046425918540988,436
2019-03-08,0.24185794732683905,0.010067330878500598,436
2019-03-11,0.2435812670101655,0.010172052156372749,436
2019-03-12,0.2443380327812891,0.010217088773823702,436
2019-03-13,0.24413670729511788,0.010209060937081689,436
2019-03-14,0.24415079415468968,0.010218404023258154,436
2019-03-15,0.24415968256022325,0.010248278611504968,436
2019-03-18,0.24457338643449608,0.010294150570695701,436
2019-03-19,0.24433762978225482,0.01027684830099679,437
2019-03-20,0.24659137097915357,0.01041867064173457,437
2019-03-21,0.2472379947659335,0.01048354281421551,437
2019-03-22,0.24650668889933358,0.010435169080540232,437
2019-03-25,0.24615665572990414,0.010415296274086527,437
2019-03-26,0.24540729989050067,0.010364410637991144,437
2019-03-27,0.2451986298181929,0.01035584899527886,437
2019-03-28,0.2448287093414034,0.010323979089035252,437
2019-03-29,0.2445528373953303,0.010310698874134981,437
2019-04-01,0.24464003042258264,0.010296943086919554,438
2019-04-02,0.2457881834174248,0.010354581203875233,437
2019-04-03,0.24589610698191133,0.010375853444385501,437
2019-04-04,0.24574329478026907,0.010363723980068958,437
2019-04-05,0.24543510466440835,0.010344646736335008,437
2019-04-08,0.24601418637266667,0.010387336517522976,437
2019-04-09,0.24651093714521782,0.010414795722327152,437
2019-04-10,0.24661503528624762,0.010424758895161505,437
2019-04-11,0.2465798592655975,0.010406307033375646,437
2019-04-12,0.24690781015807656,0.010398008006381698,437
2019-04-15,0.24725021605649652,0.010433679305387277,437
2019-04-16,0.24804161343854214,0.01046975555670647,437
2019-04-17,0.2501815986487827,0.010594662904365282,437
2019-04-18,0.2500309419543792,0.010607092545410781,437
2019-04-22,0.251570332169973,0.010690570715815811,437
2019-04-23,0.2525721142916181,0.01074505911611656,437
2019-04-24,0.251604422463108,0.010695520272356745,437
2019-04-25,0.2541086720162787,0.010824191651846898,437
2019-04-26,0.2543065142572567,0.010839746146126705,437
2019-04-29,0.25501692265869225,0.01086374367059953,437
2019-04-30,0.2514982759844572,0.010642657481232925,437
2019-05-01,0.2528701495194797,0.010736908682107416,437
2019-05-02,0.25095292918435325,0.010610227537541319,437
2019-05-03,0.25257699128840677,0.01072247179029686,437
2019-05-06,0.2518398035351867,0.010689324935077665,437
2019-05-07,0.2515371311388254,0.01066090400140762,437
2019-05-08,0.25161510958805733,0.010663582906050868,437
2019-05-09,0.2511377078418171,0.010626702276696532,437
2019-05-10,0.24989781190282442,0.010563690698049164,437
2019-05-13,0.2479901286819339,0.01043418686824628,437
2019-05-14,0.24724488005072837,0.010411250518377498,437
2019-05-15,0.24936508669947327,0.010539658456661778,437
2019-05-16,0.24981032935413944,0.010589757279130283,437
2019-05-17,0.24905662436719364,0.010547085095684736,437
2019-05-20,0.24775442038309883,0.0104608851172439,437
2019-05-21,0.24733266228174602,0.010436943326829595,437
2019-05-22,0.2474036509095868,0.010451670387471277,437
2019-05-23,0.246640727784301,0.010414787259661842,437
2019-05-24,0.24643555075769255,0.010404947346109757,437
2019-05-28,0.24829878588853424,0.01051526569353989,437
2019-05-29,0.2472969267301933,0.010474976062960316,437
2019-05-30,0.24727917163178095,0.010476625978811403,437
2019-05-31,0.2464470513448827,0.010412837765011854,437
2019-06-03,0.23981538318220233,0.010004868521796696,438
2019-06-04,0.24043518831090865,0.010037397820677203,438
2019-06-05,0.24028085511418534,0.010054799430894934,438
2019-06-06,0.24117457935717768,0.010110395415477879,438
2019-06-07,0.24324945066651743,0.010251729646829242,438
2019-06-10,0.2451029712260221,0.01036125778698827,438
2019-06-11,0.2458289432477273,0.01039545183717611,438
2019-06-12,0.24519713494557857,0.010365395064421233,438
2019-06-13,0.2452645059586518,0.01037607735698568,438
2019-06-14,0.24560987746738067,0.010390201266903529,438
2019-06-17,0.2469571156842173,0.010463649048032257,438
2019-06-18,0.24735961307852625,0.01050074228563579,438
2019-06-19,0.24672216405028644,0.010472017524657231,438
2019-06-20,0.24658463723987112,0.010458368741498041,438
2019-06-21,0.24701247838268578,0.010479467780552537,438
2019-06-24,0.24757441813946726,0.010520457854022808,438
2019-06-25,0.24598828885462884,0.010394896197925746,438
2019-06-26,0.24773562622231265,0.0104981446589344,438
2019-06-27,0.2472683657659574,0.010464686240202676,438
2019-06-28,0.24652735297432082,0.010384099187682783,438
2019-07-01,0.24717742637934417,0.010437078794331787,439
2019-07-02,0.24773006437813902,0.010486750577429912,439
2019-07-03,0.2474839314458736,0.01047088397417432,439
2019-07-05,0.24791259217343709,0.010498407193224042,439
2019-07-08,0.24774406668462756,0.010484380392663391,439
2019-07-09,0.24897488819559707,0.010545414692848372,439
2019-07-10,0.25002602605537966,0.010619692730122011,439
2019-07-11,0.24916049858023054,0.010576930770330575,439
2019-07-12,0.2483288656262566,0.010544280110027747,439
2019-07-15,0.24798707355184754,0.010530471518778027,440
2019-07-16,0.24774141953314174,0.01049596347557354,440
2019-07-17,0.2473977933551656,0.010494743157872213,440
2019-07-18,0.24680009687170135,0.010455764614863892,440
2019-07-19,0.24619530930324093,0.01043794907166794,440
2019-07-22,0.2477562716152396,0.01055045359949481,440
2019-07-23,0.24745245280773745,0.010534695335921045,440
2019-07-24,0.24737649752108806,0.01052027665165262,440
2019-07-25,0.2470720504522974,0.01050302307396512,440
2019-07-26,0.24844171933374556,0.01058395701747344,440
2019-07-29,0.24770774546185848,0.01054449780708036,441
2019-07-30,0.24714752723095557,0.010508147070867386,441
2019-07-31,0.24710208354639,0.01049007491774987,441
2019-08-01,0.24771925617646026,0.010533794899303913,441
2019-08-02,0.2471527916370087,0.010490937196790338,441
2019-08-05,0.24570660601586328,0.010396744336342996,441
2019-08-06,0.24594508838073909,0.010416845045586782,441
2019-08-07,0.2457919428737404,0.010401728409931168,441
2019-08-08,0.24679590067672583,0.010473355115827003,441
2019-08-09,0.24640948971559368,0.010459142301631849,443
2019-08-12,0.2458153161377113,0.010409206238292164,443
2019-08-13,0.24734048012137377,0.01051467449933367,443
2019-08-14,0.24755987698696819,0.010538647517140447,443
2019-08-15,0.2481078509576743,0.010499295463793818,443
2019-08-16,0.2477799537489229,0.010496101561320848,443
2019-08-19,0.24811366092014958,0.010531930431667585,443
2019-08-20,0.24817795417360733,0.010565326286243796,443
2019-08-21,0.24779066190007912,0.010551367311824896,443
2019-08-22,0.24730091279553082,0.010515384825752809,443
2019-08-23,0.2462858307565012,0.010436466941437076,443
2019-08-26,0.2470175377798274,0.010495992317009803,443
2019-08-27,0.24738908749281066,0.010508079928592068,443
2019-08-28,0.24645363361507364,0.010459733358926627,443
2019-08-29,0.24714926275610075,0.010496640995075551,443
2019-08-30,0.24659049664412588,0.010458841840898715,443
2019-09-03,0.2451929379972588,0.0103672698247202,443
2019-09-04,0.2458295211319741,0.010406377108851485,443
2019-09-05,0.2467208636804274,0.010466106049006708,443
2019-09-06,0.24631519684767506,0.01045182490820385,443
2019-09-09,0.2464390954324703,0.01043540712156933,443
2019-09-10,0.2461460596322735,0.010412874969197234,443
2019-09-11,0.2466026077245045,0.01045611592389718,443
2019-09-12,0.24716373370229122,0.01049295024096723,443
2019-09-13,0.247021677531499,0.010454265621969949,443
2019-09-16,0.2461475086807134,0.010417884334304697,443
2019-09-17,0.24635394683339268,0.010431585434661474,443
2019-09-18,0.2472324149249839,0.010484187454870056,443
2019-09-19,0.247900585227208,0.010534218185161797,443
2019-09-20,0.24710904460049632,0.010467756313516211,443
2019-09-23,0.24677725522747718,0.010444101479014284,444
2019-09-24,0.2456765124737022,0.010372930731600019,444
2019-09-25,0.24702790881960454,0.010469733816901586,444
2019-09-26,0.24600241707049755,0.01042339483805668,444
2019-09-27,0.24549488015861817,0.010391416085797491,444
2019-09-30,0.2457785701140848,0.010431001859718955,444
2019-10-01,0.24735340216929186,0.010512141051596896,444
2019-10-02,0.24764504577568208,0.010500941313956826,444
2019-10-03,0.24754289952491396,0.010495438098942232,444
2019-10-04,0.24764304896222128,0.01050237655121558,444
2019-10-07,0.24787291887152163,0.010517841488068528,444
2019-10-08,0.24854357980288122,0.010561786323663756,444
2019-10-09,0.24891134097077636,0.010598430113648298,444
2019-10-10,0.24859871771270087,0.01059505516156949,444
2019-10-11,0.24890688376579484,0.010596990612305247,444
2019-10-14,0.2490797221259779,0.010612834905619357,444
2019-10-15,0.2499888292320751,0.01064191157180171,444
2019-10-16,0.25032094138006405,0.010642668183622533,444
2019-10-17,0.25023004174805985,0.010629126945231389,444
2019-10-18,0.2483631754674537,0.010555601630541128,444
2019-10-21,0.24971382026823852,0.010625389397051984,444
2019-10-22,0.2484784794331697,0.010567511098692427,444
2019-10-23,0.2500157549262424,0.010667440700758162,444
2019-10-24,0.2508379429763087,0.010727281279189479,444
2019-10-25,0.25033304146955565,0.010686538653450765,444
2019-10-28,0.2519515432049131,0.010807626661243495,444
2019-10-29,0.24928824381013454,0.010632687538111078,444
2019-10-30,0.24967484039963359,0.010655465402784656,444
2019-10-31,0.2508377517387201,0.0107406172598234,444
2019-11-01,0.25148404285631787,0.010779928633638445,444
2019-11-04,0.25202604185656974,0.010818776983309386,444
2019-11-05,0.2523993961165757,0.010837145494022413,444
2019-11-06,0.2521621030157596,0.010826374928447255,444
2019-11-07,0.2524396705579956,0.010858732612639307,444
2019-11-08,0.25259572691764326,0.010875416259982089,444
2019-11-11,0.25260569397289606,0.010890522659296527,444
2019-11-12,0.25291455078524844,0.010903563722919346,444
2019-11-13,0.2526292636132673,0.010911531302157391,444
2019-11-14,0.25291943821766766,0.0109191900007694,444
2019-11-15,0.25306525854558687,0.010940753141274752,444
2019-11-18,0.25354533352509906,0.01096828951025165,444
2019-11-19,0.2537310446937672,0.010952918132105686,444
2019-11-20,0.2530599939859903,0.01090512940904139,444
2019-11-21,0.25246611760424165,0.01086280557830877,445
2019-11-22,0.2519916926112978,0.010827622380437038,445
2019-11-25,0.25246126783685874,0.010876099566551835,445
2019-11-26,0.2524359496378785,0.010873174839579166,445
2019-11-27,0.2531331864840962,0.010913650170368086,445
2019-11-29,0.25314150549309683,0.010904589048423957,445
2019-12-02,0.2530893279226172,0.010888783024868898,445
2019-12-03,0.25326265809622556,0.010890608156938143,445
2019-12-04,0.2531553256367364,0.010886608570563961,445
2019-12-05,0.2536483590673577,0.01092039968525713,446
2019-12-06,0.25404135157220115,0.010953147638974658,446
2019-12-09,0.2540812781424785,0.010940893589997013,446
2019-12-10,0.2542218951624037,0.01095935747629077,446
2019-12-11,0.25450823772139125,0.010981016435145229,446
2019-12-12,0.2536670502448987,0.010940743893033936,446
2019-12-13,0.2543651149090235,0.011008166745844037,446
2019-12-16,0.2549102869153036,0.01105192355317297,446
2019-12-17,0.2552336157628683,0.011053699952303922,446
2019-12-18,0.2549436618823526,0.011032545180645382,446
2019-12-19,0.2551863818748318,0.011036425952890339,446
2019-12-20,0.25443881737411767,0.0109927604967113,446
2019-12-23,0.25460740847007524,0.01102536749357626,446
2019-12-24,0.2542267401129512,0.010993704487952146,446
2019-12-26,0.2566184753582495,0.011154377922165379,446
2019-12-27,0.25654605484684534,0.011153097974788887,446
2019-12-30,0.25648797351166075,0.011155641598900687,446
2019-12-31,0.2563981868560009,0.011155842427395736,446
2020-01-02,0.2587498775834907,0.011324805646520414,446
2020-01-03,0.25798534823961855,0.011276113267263136,446
2020-01-06,0.25933648165037415,0.011367815183481383,446
2020-01-07,0.2589841816599487,0.011328295855851794,446
2020-01-08,0.25968086285347025,0.011400146248440792,446
2020-01-09,0.2608530273984282,0.011488507021408106,446
2020-01-10,0.26110684539569295,0.011526209688482832,446
2020-01-13,0.26180815727944273,0.011586737219408665,446
2020-01-14,0.2604738394019664,0.011463114725083382,446
2020-01-15,0.2604584061300677,0.011458583313044994,446
2020-01-16,0.2608406036836358,0.011501615381108337,446
2020-01-17,0.2616695167224273,0.011556843287912445,446
2020-01-21,0.2622785655506185,0.011586581111441285,446
2020-01-22,0.26215497952433814,0.011588162262152396,446
2020-01-23,0.2620927190924074,0.01159592606114459,446
2020-01-24,0.2619293880398182,0.011604268587516111,446
2020-01-27,0.26129671024928924,0.011520948398739838,446
2020-01-28,0.2626550515615847,0.01163439996578295,447
2020-01-29,0.265511381218244,0.01182731529476564,447
2020-01-30,0.2654719011402727,0.011866030785483934,447
2020-01-31,0.26626213716037006,0.011891270243662776,447
2020-02-03,0.26731404022096605,0.011959390900089139,447
2020-02-04,0.2678050960722861,0.01203774224515707,447
2020-02-05,0.26580300978979665,0.011911965999422163,447
2020-02-06,0.26744122510535473,0.01206059888868494,447
2020-02-07,0.2681871113696742,0.012102637283760657,447
2020-02-10,0.2697614231734681,0.012230545215525584,447
2020-02-11,0.26757092277177574,0.012062913857972875,447
2020-02-12,0.26793243649136655,0.012092330062770107,447
2020-02-13,0.26757400314589425,0.012048657664500586,447
2020-02-14,0.2679313711812089,0.01206273498110553,447
2020-02-18,0.26883710736499133,0.012117260508501917,447
2020-02-19,0.26936986802508006,0.01215166456309379,447
2020-02-20,0.26814447197058594,0.012055111150455157,447
2020-02-21,0.2658200857896595,0.011855689781022583,447
2020-02-24,0.26378022509441285,0.011698685696926999,447
2020-02-25,0.26536750366775447,0.011802479918805214,447
2020-02-26,0.26766838934008436,0.011994893570896316,447
2020-02-27,0.26539654928205725,0.011758986975531715,447
2020-02-28,0.268287897076369,0.012025130228639238,447
2020-03-02,0.27078264366762533,0.012268274594861241,447
2020-03-03,0.2684857151324454,0.012112567135158857,448
2020-03-04,0.2675577167053568,0.012072224864825416,448
2020-03-05,0.268148315531547,0.012119658441879438,448
2020-03-06,0.26818612747002213,0.012119607705690313,448
2020-03-09,0.2707570113588128,0.012272156296918382,448
2020-03-10,0.2726642244864611,0.012441063171218111,448
2020-03-11,0.27393937631665427,0.01257725741156525,448
2020-03-12,0.27642329556920636,0.012697805352374683,448
2020-03-13,0.2802576933068033,0.013023143474577864,448
2020-03-16,0.2823255149697046,0.013094508323580332,448
2020-03-17,0.28249290019704404,0.013119611686571515,448
2020-03-18,0.29066741583938105,0.013695041188381607,448
2020-03-19,0.2909139985423377,0.01375316456137844,448
2020-03-20,0.291777560150304,0.013796794912410083,448
2020-03-23,0.29547263738524454,0.01425219834698228,448
2020-03-24,0.29089896462196335,0.013854189375457779,448
2020-03-25,0.28473655769030165,0.01334602847684436,448
2020-03-26,0.2809241259009852,0.01316122377435658,448
2020-03-27,0.27989117892896687,0.013080332618849033,448
2020-03-30,0.28235049286816927,0.013284607349085212,448
2020-03-31,0.2848573567530716,0.013455902885535012,448
2020-04-01,0.2871596516148453,0.013586101852731253,448
2020-04-02,0.28586153760150723,0.013505650754262537,448
2020-04-03,0.2862710175778865,0.013510960865738973,450
2020-04-06,0.2855998928837371,0.013502711772679888,449
2020-04-07,0.28424704535897183,0.01340845144881877,449
2020-04-08,0.2809595482979333,0.01312091967801428,449
2020-04-09,0.2785060573400239,0.012887918103748418,449
2020-04-13,0.2837551651710206,0.013384404901693311,449
2020-04-14,0.28655804488972336,0.013672751547098395,449
2020-04-15,0.2909179504370825,0.01401312288988223,449
2020-04-16,0.2935150898751194,0.014309469542710278,449
2020-04-17,0.28760544238122515,0.013779465943310781,449
2020-04-20,0.2890217966142887,0.013899828972472975,449
2020-04-21,0.28919337459062244,0.01384572133634656,449
2020-04-22,0.2907855057579739,0.013952075357385326,449
2020-04-23,0.29131380144472635,0.013976083966861157,449
2020-04-24,0.2909070464964261,0.013999287398490119,449
2020-04-27,0.2857179893675202,0.013622920703427037,449
2020-04-28,0.28183473874875925,0.013280407780508166,449
2020-04-29,0.28476328543961993,0.013521376081299559,449
2020-04-30,0.29101320373883666,0.014061556656935677,449
2020-05-01,0.29121226654311505,0.013991244732039321,449
2020-05-04,0.29277937405227944,0.014188155172839797,449
2020-05-05,0.292621616140052,0.014195972745110738,449
2020-05-06,0.2955983608270758,0.014503995381809492,449
2020-05-07,0.29454343573245806,0.01442650933355688,449
2020-05-08,0.2929548521382874,0.014294421351234744,449
2020-05-11,0.29527579306453505,0.014539378676757524,449
2020-05-12,0.2955237054290314,0.01452348301409796,450
2020-05-13,0.2975021103898508,0.014680497684106581,450
2020-05-14,0.29592757239241674,0.014583809626923369,450
2020-05-15,0.2972455762646262,0.014656605481494644,450
2020-05-18,0.2926927582836314,0.014260717300668937,450
2020-05-19,0.2947058088108987,0.014411846395772684,450
2020-05-20,0.29581166851890744,0.014465040889072325,450
2020-05-21,0.2953688009205948,0.014407590339270328,450
2020-05-22,0.2949433353376745,0.014382662046865322,450
2020-05-26,0.2911694775436118,0.014016418698024762,450
2020-05-27,0.2873285158713293,0.013735234626783416,450
2020-05-28,0.28740435952672855,0.013739719674622236,450
2020-05-29,0.2878985758260823,0.013802021542412272,450
2020-06-01,0.2882704473665152,0.013830182605024867,450
2020-06-02,0.28769572936369225,0.01378325029498641,450
2020-06-03,0.2850424357836427,0.013554496633678874,450
2020-06-04,0.28335154695572523,0.013411521682622985,450
2020-06-05,0.28212901089361536,0.013316500587363132,450
2020-06-08,0.2806974929293258,0.013219985477030419,450
2020-06-09,0.28609987069098397,0.013718843664408523,450
2020-06-10,0.2911980401029882,0.01425514288383253,450
2020-06-11,0.2944417145227734,0.014527266653383011,450
2020-06-12,0.29285681698834376,0.014373965988002009,450
2020-06-15,0.2927178825104357,0.014376758595398678,450
2020-06-16,0.2925902874852494,0.014422611888179495,450
2020-06-17,0.29399766949076156,0.014564397259666398,450
2020-06-18,0.2941579081964724,0.014612198334402152,450
2020-06-19,0.29537321116589454,0.014702958732114678,450
2020-06-22,0.29810488637591936,0.014965023119058223,452
2020-06-23,0.30025091740074406,0.015177476241016858,452
2020-06-24,0.3018279051794597,0.015358594708367677,452
2020-06-25,0.30127089295438514,0.015354197446363328,452
2020-06-26,0.29907512599962816,0.01522047349186655,452
2020-06-29,0.2984738729751556,0.015162381259886304,452
2020-06-30,0.2992414146285492,0.015254327284802008,452
2020-07-01,0.30188748135037713,0.015462277953369229,452
2020-07-02,0.3017896384710016,0.015461148761061187,452
2020-07-06,0.3050505703963889,0.01580892093997969,452
2020-07-07,0.3063614450041542,0.015848967054906134,452
2020-07-08,0.3086247080638324,0.016154052892922273,452
2020-07-09,0.3129953372325363,0.01659234513718807,452
2020-07-10,0.31138461164567155,0.016413176933211766,452
2020-07-13,0.3092125630221234,0.016149110920554505,452
2020-07-14,0.3079155087992374,0.015993328980400918,452
2020-07-15,0.3044813929640211,0.015659877382476095,452
2020-07-16,0.3034450441247031,0.015513906281403159,452
2020-07-17,0.30185042262615147,0.015344008505237748,452
2020-07-20,0.3088661531770398,0.01608448834991375,452
2020-07-21,0.3051811680895407,0.015723201260273652,452
2020-07-22,0.30421763892357506,0.015636693428226635,452
2020-07-23,0.29863949016486335,0.015036716338745815,452
2020-07-24,0.29970016139444655,0.015126071677865512,452
2020-07-27,0.30106805364165606,0.015309278846674497,452
2020-07-28,0.2998635402722275,0.015152395903452583,452
2020-07-29,0.2995705051014707,0.015160892734016442,452
2020-07-30,0.3018107982871296,0.015375935888542885,452
2020-07-31,0.3081286313202744,0.016142749230688654,452
2020-08-03,0.3098787521414723,0.016386120635599716,452
2020-08-04,0.30885454238218824,0.01628182069383531,452
2020-08-05,0.3087140280113491,0.01629101179682879,452
2020-08-06,0.31250810314341515,0.016662710989608254,452
2020-08-07,0.30898270582182935,0.016205992392576033,452
2020-08-10,0.3075827876046635,0.01608010670508466,452
2020-08-11,0.3042762240504959,0.01571726235545219,452
2020-08-12,0.306626671084916,0.016025100231144673,452
2020-08-13,0.30827457842707384,0.016218638225054555,452
2020-08-14,0.30771625890145854,0.01617738993162092,452
2020-08-17,0.30814656758931547,0.01621152344320209,452
2020-08-18,0.3116586952867834,0.01655477726807832,452
2020-08-19,0.3113141845432167,0.016516561116605072,452
2020-08-20,0.31522392735098015,0.01692180769944921,452
2020-08-21,0.3172020530392561,0.01724999849815095,452
2020-08-24,0.31666923351545945,0.017198079325918006,452
2020-08-25,0.3178801689362911,0.017241919313721567,452
2020-08-26,0.32167759644973365,0.017580338961043204,452
2020-08-27,0.3206404357670697,0.017430547655065246,452
2020-08-28,0.32040555408224464,0.017333019004020334,452
2020-08-31,0.32246898232338245,0.01769108949540353,452
2020-09-01,0.325509599693576,0.018077880136087916,452
2020-09-02,0.3234651287052495,0.017740194295819637,452
2020-09-03,0.31768670435895735,0.01700475324718132,452
2020-09-04,0.3158629648428986,0.01687853703807355,452
2020-09-08,0.3107596916632533,0.016236139413915482,452
2020-09-09,0.3132980802243636,0.016598411784888734,452
2020-09-10,0.31132757234564085,0.0163474566211262,452
2020-09-11,0.3086861710886882,0.016058630035019183,452
2020-09-14,0.3074075180805024,0.01602579345516507,452
2020-09-15,0.3088545064738536,0.016157711729096885,452
2020-09-16,0.30451795380403196,0.015702189167227425,452
2020-09-17,0.302693039307052,0.015518314917685697,452
2020-09-18,0.30116493267926575,0.015303006260102042,453
2020-09-21,0.30498519151029563,0.01580566866681794,452
2020-09-22,0.30878214179709723,0.01618663455465136,452
2020-09-23,0.30631677454755674,0.015868040342752167,452
2020-09-24,0.3075761276616406,0.016009034431764338,452
2020-09-25,0.30915342031854265,0.016257976197243843,452
2020-09-28,0.309012156920956,0.016306908343761205,452
2020-09-29,0.3090892071016407,0.01627614466735367,452
2020-09-30,0.30929704099041877,0.016322385237570153,452
2020-10-01,0.31128291612824305,0.016504940246317712,452
2020-10-02,0.3067573404382957,0.016007600485034107,452
2020-10-05,0.30753093970047707,0.01615323473930499,452
2020-10-06,0.30496509158234375,0.01586122841667707,452
2020-10-07,0.3042145123063132,0.01587830746893475,453
2020-10-08,0.3032592584417194,0.01573089908038136,453
2020-10-09,0.3058527116906579,0.016004102606725586,453
2020-10-12,0.3115029614025335,0.016669749344214307,454
2020-10-13,0.3114197562072085,0.016628442239086397,454
2020-10-14,0.3108076047035767,0.016568064030073125,454
2020-10-15,0.3095305081716762,0.01645943424274387,454
2020-10-16,0.30791005223137713,0.016246552595822163,454
2020-10-19,0.30627446343938014,0.01607357970413508,454
