Date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2018-10-01,-0.4089998714333909,-0.3075853439390652,-0.07423314246404189,1.3767816546083278,0.39803859165208344,0.49275145473286486,0.8762588113368608,0.47681410025246507,0.9962405907708138,-0.7695750327819884,-0.34242540238307306
2018-10-02,-0.08201971674219877,-1.3612609878094872,0.5736482520103614,0.10415097869769241,0.0,-0.11515334778300357,0.2273511451485355,0.01320069633967691,0.4263718766364555,-0.30952848399969923,1.3440730126205391
2018-10-03,0.4501686737715449,-0.33889827259012684,-1.0759172609304812,0.8033144521692126,0.934599578043871,-0.18860247858949464,0.4154217015821082,0.3033629491194123,-0.7173236001439598,-1.1535453237924376,-1.2107878443282427
2018-10-04,-1.4394322046429764,-1.5791227918218187,-0.24270255162792687,-0.4138479947777718,0.6774717612918923,-0.9803264305983994,-0.3271845323491007,-1.8207790198157436,-0.46387585939675624,-0.4714738630791526,0.5315377546055711
2018-10-05,-0.9573491010359092,-0.7544277238394681,-0.09353278420434208,-0.012925613184178175,-0.4987363398095468,-0.116614586198871,-0.5181081674247245,-1.2687266486154147,-0.7432644974282976,0.031491933341376566,1.5218367907063879
2018-10-08,-0.3351570618468358,0.2580354855623135,1.375201643149948,-0.07778489739553862,0.6762581751721619,-0.04241879605917376,0.2530857963037647,-1.1338118779955497,-0.05206131778581202,1.2830920334482077,0.8355825950083329
2018-10-09,-0.0629758617971099,-0.2936778859745637,-0.22169561171634378,0.8909704026187626,-0.39095696345059494,0.16961365069727563,-1.5537981273963553,0.3565385830878842,-3.3716076442913856,0.3414196176825701,0.40598746702622535
2018-10-10,-4.027102064794841,-3.4270334162570304,-1.2096907342332486,-3.1869199697222683,-3.1473123541124526,-2.3903980309048833,-3.2746855931676144,-4.96734404639243,-2.6561225918602993,-1.593021774606429,-0.5540124387715117
2018-10-11,-0.8561157420681642,-1.777391190984945,-2.50247551076499,-3.442801028119158,-3.022052300766287,-2.7383911605633138,-2.6747025384572076,-1.2740997381696761,-1.1683153982705363,-2.9719433016421437,-1.8503558819049193
2018-10-12,2.202220814654021,1.8327209002451106,0.5552096799991357,0.27434776134640515,0.1135779870827136,1.526930279474037,0.6652788126771725,3.155284742095077,0.279394241550035,-0.06489850130875219,-0.11325838427849177
2018-10-15,-0.38897353230860077,-0.23074142832588684,0.6090192641434289,-0.839118760769253,-0.45507114463005927,-0.6941673154139849,0.18923766573406553,-1.6512795196520713,-0.3353702317963503,0.6147975591490162,0.47106754469417034
2018-10-16,2.6070303778548354,1.9851404896846336,1.1133334767410297,0.8254325510615335,1.658521827534365,2.7052101379125837,1.6742185644178953,2.9696880095307243,1.5923323440108827,1.8537116048433777,1.0285195393238578
2018-10-17,0.39993327090028785,-0.8276778788992356,0.4680229851465878,-0.6322170896140733,1.0042991158912162,0.5259635934065976,-0.7332252310058962,-0.46087281086948373,-0.6449923290849924,-0.2854336957740067,-0.18623913398503333
2018-10-18,-1.8446146725843438,-1.936627648852296,-0.13079856075424168,-0.49759710852685934,-1.679448814943596,-1.14132894311183,-1.7410324663406307,-1.979167206891841,-1.1341616493791395,0.03176568126401769,0.14901722616253998
2018-10-19,-0.021393495716948152,-0.9825430034789306,2.2559962773352815,-0.8907160839148442,0.375667024629589,-0.9136849721282481,-0.36826069837427866,-0.0428555987299184,-0.7130903758607143,1.0107476430722517,1.5512709218414855
2018-10-22,-0.06423448058847647,0.40352689616534043,-0.7524944732614003,-1.1105934486507874,-2.1604267786477394,-0.822966263366709,-0.3422165550413858,0.8250794282903762,-0.7941055795376517,-1.4243076858633685,-0.6434341779578912
2018-10-23,-0.21443113636814282,0.018736821756126787,0.44117906461984546,-2.650038203313576,-0.8078531986563497,-0.5413719796553806,-1.6591231200242085,-0.38325363103255405,-0.9919727487944563,0.6355586755784515,-0.554859248834294
2018-10-24,-4.8822166315726445,-3.0326936903534385,0.42098228848557184,-4.028367081493256,-2.542660017799525,-3.3569124699465824,-3.4463567317113863,-4.582932359173597,-3.2144762977313057,1.1651932035000367,2.4004993009341558
2018-10-25,3.259346032398369,2.9765035086462888,0.23716677072020964,1.2166938191945587,1.5333460124032694,1.2862070822762917,0.7045521104907415,3.3812262647720637,1.2786607065277789,1.182678230281109,-1.5693741609636103
2018-10-26,-2.742332150346183,-3.1600679127643527,-1.9318351025751745,-0.7492892806576279,-1.45413088007742,-1.13738285509557,-0.9936332181027296,-2.0208644808457965,-0.5881282866637694,-2.6333877407825224,-1.8563763593864469
2018-10-29,-1.5591869098285471,-0.8838887438056275,1.1452227743955934,-1.8828295100978831,0.8671628741566462,0.25134830340221015,-1.6782621576376222,-1.7033375215120383,-0.23621441623649098,1.6383625312260452,1.3955142971844747
2018-10-30,2.696195798468626,1.4912658133726442,1.9640135320938334,2.28811375796103,1.7120960591800571,1.066851308200345,2.039437689730761,1.1141315272962693,2.2604486755438913,1.6426660138524785,0.38728973415969037
2018-10-31,2.0406668422171315,1.2797383128428041,-0.9408385486013859,0.6123694044523731,1.3793220162293895,0.13535888891773595,0.7613073998873787,2.3506901736109143,1.358723279679408,-1.361821761341897,-1.1850157125378402
2018-11-01,0.5847297943547769,2.0197115364138263,0.7065022589426206,0.8451307329842894,0.4555979176474434,1.254799702871967,1.7448471562965473,1.1620139254926443,2.77431669245245,0.3732285302825211,-0.44798989199539285
2018-11-02,-1.0200733748658042,0.4083699690041964,-0.5248556071909327,-0.2513065785183066,-0.0758100039875309,-0.6254317114800401,-0.16890054913414332,-1.9733799827082787,-0.24064043642084698,-0.8417258035177344,-0.5628382623825257
