Date,Revenue,Ticker,company_name
2025-06-30,1043494000.0,AKAM,AKAM
2025-09-30,1054630000.0,AKAM,AKAM
2025-12-31,1094912000.0,AKAM,AKAM
2026-03-31,1073610000.0,AKAM,AKAM
2026-06-30,1099682000.0,AKAM,AKAM
2025-06-30,1217600000.0,GDDY,GDDY
2025-09-30,1265300000.0,GDDY,GDDY
2025-12-31,1273900000.0,GDDY,GDDY
2026-03-31,1266900000.0,GDDY,GDDY
2026-06-30,1298000000.0,GDDY,GDDY
2025-06-30,1003697000.0,PLTR,PLTR
2025-09-30,1181092000.0,PLTR,PLTR
2025-12-31,1406802000.0,PLTR,PLTR
2026-03-31,1632583000.0,PLTR,PLTR
2026-06-30,1935464000.0,PLTR,PLTR
2025-06-30,409900000.0,VRSN,VRSN
2025-09-30,419100000.0,VRSN,VRSN
2025-12-31,425300000.0,VRSN,VRSN
2026-03-31,428900000.0,VRSN,VRSN
2026-06-30,434600000.0,VRSN,VRSN
