Date,Revenue,Ticker,company_name
2025-06-30,15423000000.0,ABBV,ABBV
2025-09-30,15776000000.0,ABBV,ABBV
2025-12-31,16618000000.0,ABBV,ABBV
2026-03-31,15002000000.0,ABBV,ABBV
2026-06-30,16990000000.0,ABBV,ABBV
2025-06-30,9179000000.0,AMGN,AMGN
2025-09-30,9557000000.0,AMGN,AMGN
2025-12-31,9866000000.0,AMGN,AMGN
2026-03-31,8618000000.0,AMGN,AMGN
2026-06-30,10054000000.0,AMGN,AMGN
2025-06-30,2645500000.0,BIIB,BIIB
2025-09-30,2534700000.0,BIIB,BIIB
2025-12-31,2279400000.0,BIIB,BIIB
2026-03-31,2477800000.0,BIIB,BIIB
2026-06-30,2736000000.0,BIIB,BIIB
2025-06-30,7081000000.0,GILD,GILD
2025-09-30,7769000000.0,GILD,GILD
2025-12-31,7924000000.0,GILD,GILD
2026-03-31,6960000000.0,GILD,GILD
2026-06-30,7803000000.0,GILD,GILD
2025-06-30,1215529000.0,INCY,INCY
2025-09-30,1365980000.0,INCY,INCY
2025-12-31,1506835000.0,INCY,INCY
2026-03-31,1272676000.0,INCY,INCY
2026-06-30,1674039000.0,INCY,INCY
2025-06-30,137000000.0,MRNA,MRNA
2025-09-30,1002000000.0,MRNA,MRNA
2025-12-31,676000000.0,MRNA,MRNA
2026-03-31,389000000.0,MRNA,MRNA
2026-06-30,143000000.0,MRNA,MRNA
2025-06-30,3675600000.0,REGN,REGN
2025-09-30,3754300000.0,REGN,REGN
2025-12-31,3884300000.0,REGN,REGN
2026-03-31,3605400000.0,REGN,REGN
2026-06-30,4290700000.0,REGN,REGN
2025-06-30,2964700000.0,VRTX,VRTX
2025-09-30,3076400000.0,VRTX,VRTX
2025-12-31,3190000000.0,VRTX,VRTX
2026-03-31,2986900000.0,VRTX,VRTX
2026-06-30,3333900000.0,VRTX,VRTX
