Date,Revenue,Ticker,company_name
2025-05-31,63205000000.0,COST,COST
2025-08-31,86156000000.0,COST,COST
2025-11-30,67307000000.0,COST,COST
2026-02-28,69597000000.0,COST,COST
2026-05-31,70527000000.0,COST,COST
2025-04-30,10435979000.0,DG,DG
2025-07-31,10727737000.0,DG,DG
2025-10-31,10649450000.0,DG,DG
2026-01-31,10911203000.0,DG,DG
2026-04-30,10786965000.0,DG,DG
2025-04-30,4639700000.0,DLTR,DLTR
2025-07-31,4570400000.0,DLTR,DLTR
2025-10-31,4751000000.0,DLTR,DLTR
2026-01-31,5450700000.0,DLTR,DLTR
2026-04-30,4975800000.0,DLTR,DLTR
2025-04-30,23846000000.0,TGT,TGT
2025-07-31,25211000000.0,TGT,TGT
2025-10-31,25270000000.0,TGT,TGT
2026-01-31,30453000000.0,TGT,TGT
2026-04-30,25443000000.0,TGT,TGT
2025-04-30,165609000000.0,WMT,WMT
2025-07-31,177402000000.0,WMT,WMT
2025-10-31,179496000000.0,WMT,WMT
2026-01-31,190656000000.0,WMT,WMT
2026-04-30,177751000000.0,WMT,WMT
