Date,Revenue,Ticker,company_name
2025-04-30,2370660000.0,LULU,LULU
2025-07-31,2525219000.0,LULU,LULU
2025-10-31,2565920000.0,LULU,LULU
2026-01-31,3640801000.0,LULU,LULU
2026-04-30,2471603000.0,LULU,LULU
2025-05-31,11097000000.0,NKE,NKE
2025-08-31,11720000000.0,NKE,NKE
2025-11-30,12427000000.0,NKE,NKE
2026-02-28,11279000000.0,NKE,NKE
2026-05-31,10972000000.0,NKE,NKE
2025-06-30,1719100000.0,RL,RL
2025-09-30,2010700000.0,RL,RL
2025-12-31,2406000000.0,RL,RL
2026-03-31,1978700000.0,RL,RL
2026-06-30,1959800000.0,RL,RL
2025-03-31,1584600000.0,TPR,TPR
2025-06-30,1723200000.0,TPR,TPR
2025-09-30,1704600000.0,TPR,TPR
2025-12-31,2502400000.0,TPR,TPR
2026-03-31,1920600000.0,TPR,TPR
