Date,Revenue,Ticker,company_name
2025-06-30,1778056000.0,AME,AME
2025-09-30,1892641000.0,AME,AME
2025-12-31,1998448000.0,AME,AME
2026-03-31,1928437000.0,AME,AME
2026-06-30,2044397000.0,AME,AME
2025-03-31,4432000000.0,EMR,EMR
2025-06-30,4553000000.0,EMR,EMR
2025-09-30,4855000000.0,EMR,EMR
2025-12-31,4346000000.0,EMR,EMR
2026-03-31,4562000000.0,EMR,EMR
2025-03-31,6377000000.0,ETN,ETN
2025-06-30,7028000000.0,ETN,ETN
2025-09-30,6988000000.0,ETN,ETN
2025-12-31,7055000000.0,ETN,ETN
2026-03-31,7451000000.0,ETN,ETN
2025-06-30,1061169000.0,GNRC,GNRC
2025-09-30,1114353000.0,GNRC,GNRC
2025-12-31,1091504000.0,GNRC,GNRC
2026-03-31,1059365000.0,GNRC,GNRC
2026-06-30,1173510000.0,GNRC,GNRC
2025-06-30,2144000000.0,ROK,ROK
2025-09-30,2316000000.0,ROK,ROK
2025-12-31,2105000000.0,ROK,ROK
2026-03-31,2239000000.0,ROK,ROK
2026-06-30,2313000000.0,ROK,ROK
