Date,Revenue,Ticker,company_name
2025-06-30,16648000000.0,DAL,DAL
2025-09-30,16673000000.0,DAL,DAL
2025-12-31,16003000000.0,DAL,DAL
2026-03-31,15854000000.0,DAL,DAL
2026-06-30,19757000000.0,DAL,DAL
2025-06-30,7244000000.0,LUV,LUV
2025-09-30,6949000000.0,LUV,LUV
2025-12-31,7442000000.0,LUV,LUV
2026-03-31,7249000000.0,LUV,LUV
2026-06-30,8432000000.0,LUV,LUV
2025-06-30,15236000000.0,UAL,UAL
2025-09-30,15225000000.0,UAL,UAL
2025-12-31,15396000000.0,UAL,UAL
2026-03-31,14608000000.0,UAL,UAL
2026-06-30,17672000000.0,UAL,UAL
