Date,Revenue,Ticker,company_name
2025-06-30,33799000000.0,MPC,MPC
2025-09-30,34809000000.0,MPC,MPC
2025-12-31,32574000000.0,MPC,MPC
2026-03-31,34200000000.0,MPC,MPC
2026-06-30,51994000000.0,MPC,MPC
2025-06-30,33323000000.0,PSX,PSX
2025-09-30,34515000000.0,PSX,PSX
2025-12-31,34108000000.0,PSX,PSX
2026-03-31,32540000000.0,PSX,PSX
2026-06-30,51004000000.0,PSX,PSX
2025-06-30,29889000000.0,VLO,VLO
2025-09-30,32168000000.0,VLO,VLO
2025-12-31,30372000000.0,VLO,VLO
2026-03-31,32381000000.0,VLO,VLO
2026-06-30,44476000000.0,VLO,VLO
