Date,Revenue,Ticker,company_name
2025-04-30,1306000000.0,KEYS,KEYS
2025-07-31,1352000000.0,KEYS,KEYS
2025-10-31,1419000000.0,KEYS,KEYS
2026-01-31,1600000000.0,KEYS,KEYS
2026-04-30,1717000000.0,KEYS,KEYS
2025-06-30,1943600000.0,ROP,ROP
2025-09-30,2017500000.0,ROP,ROP
2025-12-31,2058600000.0,ROP,ROP
2026-03-31,2095300000.0,ROP,ROP
2026-06-30,2108900000.0,ROP,ROP
2025-06-30,1513700000.0,TDY,TDY
2025-09-30,1539500000.0,TDY,TDY
2025-12-31,1612300000.0,TDY,TDY
2026-03-31,1560100000.0,TDY,TDY
2026-06-30,1662500000.0,TDY,TDY
2025-03-31,840600000.0,TRMB,TRMB
2025-06-30,875700000.0,TRMB,TRMB
2025-09-30,901200000.0,TRMB,TRMB
2025-12-31,969800000.0,TRMB,TRMB
2026-03-31,939900000.0,TRMB,TRMB
2025-06-30,1293000000.0,ZBRA,ZBRA
2025-09-30,1320000000.0,ZBRA,ZBRA
2025-12-31,1475000000.0,ZBRA,ZBRA
2026-03-31,1495000000.0,ZBRA,ZBRA
2026-06-30,1557000000.0,ZBRA,ZBRA
