Date,Revenue,Ticker,company_name
2025-06-30,3096000000.0,ABNB,ABNB
2025-09-30,4095000000.0,ABNB,ABNB
2025-12-31,2778000000.0,ABNB,ABNB
2026-03-31,2678000000.0,ABNB,ABNB
2026-06-30,3608000000.0,ABNB,ABNB
2025-06-30,6798000000.0,BKNG,BKNG
2025-09-30,9008000000.0,BKNG,BKNG
2025-12-31,6349000000.0,BKNG,BKNG
2026-03-31,5532000000.0,BKNG,BKNG
2026-06-30,7352000000.0,BKNG,BKNG
2025-05-31,6328000000.0,CCL,CCL
2025-08-31,8153000000.0,CCL,CCL
2025-11-30,6330000000.0,CCL,CCL
2026-02-28,6165000000.0,CCL,CCL
2026-05-31,6663000000.0,CCL,CCL
2025-06-30,3786000000.0,EXPE,EXPE
2025-09-30,4412000000.0,EXPE,EXPE
2025-12-31,3547000000.0,EXPE,EXPE
2026-03-31,3426000000.0,EXPE,EXPE
2026-06-30,4315000000.0,EXPE,EXPE
2025-06-30,3137000000.0,HLT,HLT
2025-09-30,3120000000.0,HLT,HLT
2025-12-31,3087000000.0,HLT,HLT
2026-03-31,2937000000.0,HLT,HLT
2026-06-30,3341000000.0,HLT,HLT
2025-06-30,6744000000.0,MAR,MAR
2025-09-30,6489000000.0,MAR,MAR
2025-12-31,6690000000.0,MAR,MAR
2026-03-31,6654000000.0,MAR,MAR
2026-06-30,7071000000.0,MAR,MAR
2025-06-30,2517497000.0,NCLH,NCLH
2025-09-30,2938142000.0,NCLH,NCLH
2025-12-31,2244400000.0,NCLH,NCLH
2026-03-31,2331221000.0,NCLH,NCLH
2026-06-30,2640544000.0,NCLH,NCLH
2025-06-30,4538000000.0,RCL,RCL
2025-09-30,5139000000.0,RCL,RCL
2025-12-31,4258000000.0,RCL,RCL
2026-03-31,4452000000.0,RCL,RCL
2026-06-30,4832000000.0,RCL,RCL
