Date,Revenue,Ticker,company_name
2025-06-30,4973000000.0,ACGL,ACGL
2025-09-30,4973000000.0,ACGL,ACGL
2025-12-31,4762000000.0,ACGL,ACGL
2026-03-31,4371000000.0,ACGL,ACGL
2026-06-30,4489000000.0,ACGL,ACGL
2025-06-30,16546000000.0,ALL,ALL
2025-09-30,17061000000.0,ALL,ALL
2025-12-31,17199000000.0,ALL,ALL
2026-03-31,16751000000.0,ALL,ALL
2026-06-30,18336000000.0,ALL,ALL
2025-06-30,14881000000.0,CB,CB
2025-09-30,16200000000.0,CB,CB
2025-12-31,15303000000.0,CB,CB
2026-03-31,14815000000.0,CB,CB
2026-06-30,15959000000.0,CB,CB
2025-03-31,2566000000.0,CINF,CINF
2025-06-30,3248000000.0,CINF,CINF
2025-09-30,3726000000.0,CINF,CINF
2025-12-31,3091000000.0,CINF,CINF
2026-03-31,2863000000.0,CINF,CINF
2025-06-30,6704000000.0,HIG,HIG
2025-09-30,7147000000.0,HIG,HIG
2025-12-31,7179000000.0,HIG,HIG
2026-03-31,7151000000.0,HIG,HIG
2026-06-30,7149000000.0,HIG,HIG
2025-06-30,21995000000.0,PGR,PGR
2025-09-30,22502000000.0,PGR,PGR
2025-12-31,22738000000.0,PGR,PGR
2026-03-31,22180000000.0,PGR,PGR
2026-06-30,23599000000.0,PGR,PGR
2025-06-30,12116000000.0,TRV,TRV
2025-09-30,12470000000.0,TRV,TRV
2025-12-31,12432000000.0,TRV,TRV
2026-03-31,11924000000.0,TRV,TRV
2026-06-30,12153000000.0,TRV,TRV
2025-06-30,3615412000.0,WRB,WRB
2025-09-30,3780245000.0,WRB,WRB
2025-12-31,3716172000.0,WRB,WRB
2026-03-31,3707345000.0,WRB,WRB
2026-06-30,3714145000.0,WRB,WRB
