Date,Revenue,Ticker,company_name
2025-06-30,94036000000.0,AAPL,AAPL
2025-09-30,102466000000.0,AAPL,AAPL
2025-12-31,143756000000.0,AAPL,AAPL
2026-03-31,111184000000.0,AAPL,AAPL
2026-06-30,109417000000.0,AAPL,AAPL
2025-04-30,23378000000.0,DELL,DELL
2025-07-31,29776000000.0,DELL,DELL
2025-10-31,27005000000.0,DELL,DELL
2026-01-31,33379000000.0,DELL,DELL
2026-04-30,43842000000.0,DELL,DELL
2025-04-30,7627000000.0,HPE,HPE
2025-07-31,9136000000.0,HPE,HPE
2025-10-31,9679000000.0,HPE,HPE
2026-01-31,9301000000.0,HPE,HPE
2026-04-30,10678000000.0,HPE,HPE
2025-04-30,13220000000.0,HPQ,HPQ
2025-07-31,13932000000.0,HPQ,HPQ
2025-10-31,14639000000.0,HPQ,HPQ
2026-01-31,14438000000.0,HPQ,HPQ
2026-04-30,14408000000.0,HPQ,HPQ
2025-04-30,1732000000.0,NTAP,NTAP
2025-07-31,1559000000.0,NTAP,NTAP
2025-10-31,1705000000.0,NTAP,NTAP
2026-01-31,1713000000.0,NTAP,NTAP
2026-04-30,1948000000.0,NTAP,NTAP
2025-03-31,4599913000.0,SMCI,SMCI
2025-06-30,5756911000.0,SMCI,SMCI
2025-09-30,5017790000.0,SMCI,SMCI
2025-12-31,12682491000.0,SMCI,SMCI
2026-03-31,10243014000.0,SMCI,SMCI
2025-06-30,2444000000.0,STX,STX
2025-09-30,2629000000.0,STX,STX
2025-12-31,2825000000.0,STX,STX
2026-03-31,3112000000.0,STX,STX
2026-06-30,3629000000.0,STX,STX
2025-03-31,2294000000.0,WDC,WDC
2025-06-30,2605000000.0,WDC,WDC
2025-09-30,2818000000.0,WDC,WDC
2025-12-31,3017000000.0,WDC,WDC
2026-03-31,3337000000.0,WDC,WDC
