Date,Revenue,Ticker,company_name
2025-03-31,10358000000.0,ABT,ABT
2025-06-30,11142000000.0,ABT,ABT
2025-09-30,11369000000.0,ABT,ABT
2025-12-31,11459000000.0,ABT,ABT
2026-03-31,11164000000.0,ABT,ABT
2025-06-30,2810000000.0,BAX,BAX
2025-09-30,2835000000.0,BAX,BAX
2025-12-31,2974000000.0,BAX,BAX
2026-03-31,2701000000.0,BAX,BAX
2026-06-30,2960000000.0,BAX,BAX
2025-06-30,4726000000.0,BDX,BDX
2025-09-30,5891000000.0,BDX,BDX
2025-12-31,5252000000.0,BDX,BDX
2026-03-31,4714000000.0,BDX,BDX
2026-06-30,4983000000.0,BDX,BDX
2025-03-31,4663000000.0,BSX,BSX
2025-06-30,5061000000.0,BSX,BSX
2025-09-30,5065000000.0,BSX,BSX
2025-12-31,5286000000.0,BSX,BSX
2026-03-31,5203000000.0,BSX,BSX
2025-06-30,1157100000.0,DXCM,DXCM
2025-09-30,1209300000.0,DXCM,DXCM
2025-12-31,1259600000.0,DXCM,DXCM
2026-03-31,1191900000.0,DXCM,DXCM
2026-06-30,1308400000.0,DXCM,DXCM
2025-03-31,1412700000.0,EW,EW
2025-06-30,1532200000.0,EW,EW
2025-09-30,1553100000.0,EW,EW
2025-12-31,1569600000.0,EW,EW
2026-03-31,1648600000.0,EW,EW
2025-06-30,5006000000.0,GEHC,GEHC
2025-09-30,5144000000.0,GEHC,GEHC
2025-12-31,5698000000.0,GEHC,GEHC
2026-03-31,5131000000.0,GEHC,GEHC
2026-06-30,5294000000.0,GEHC,GEHC
2025-06-30,1109457000.0,IDXX,IDXX
2025-09-30,1105239000.0,IDXX,IDXX
2025-12-31,1090579000.0,IDXX,IDXX
2026-03-31,1140820000.0,IDXX,IDXX
2026-06-30,1216585000.0,IDXX,IDXX
2025-06-30,2440000000.0,ISRG,ISRG
2025-09-30,2505100000.0,ISRG,ISRG
2025-12-31,2866200000.0,ISRG,ISRG
2026-03-31,2770800000.0,ISRG,ISRG
2026-06-30,2892300000.0,ISRG,ISRG
2025-04-30,8927000000.0,MDT,MDT
2025-07-31,8578000000.0,MDT,MDT
2025-10-31,8961000000.0,MDT,MDT
2026-01-31,9017000000.0,MDT,MDT
2026-04-30,9807000000.0,MDT,MDT
2025-06-30,649100000.0,PODD,PODD
2025-09-30,706300000.0,PODD,PODD
2025-12-31,783800000.0,PODD,PODD
2026-03-31,761700000.0,PODD,PODD
2026-06-30,801700000.0,PODD,PODD
2025-03-31,1291736000.0,RMD,RMD
2025-06-30,1347993000.0,RMD,RMD
2025-09-30,1335582000.0,RMD,RMD
2025-12-31,1422808000.0,RMD,RMD
2026-03-31,1431406000.0,RMD,RMD
2025-03-31,664762000.0,RVTY,RVTY
2025-06-30,720284000.0,RVTY,RVTY
2025-09-30,698949000.0,RVTY,RVTY
2025-12-31,772056000.0,RVTY,RVTY
2026-03-31,711118000.0,RVTY,RVTY
2025-06-30,1391100000.0,STE,STE
2025-09-30,1460300000.0,STE,STE
2025-12-31,1496200000.0,STE,STE
2026-03-31,1588400000.0,STE,STE
2026-06-30,1492700000.0,STE,STE
2025-06-30,6022000000.0,SYK,SYK
2025-09-30,6057000000.0,SYK,SYK
2025-12-31,7171000000.0,SYK,SYK
2026-03-31,6020000000.0,SYK,SYK
2026-06-30,6589000000.0,SYK,SYK
2025-06-30,442525000.0,TFX,TFX
2025-09-30,913021000.0,TFX,TFX
2025-12-31,-401866000.0,TFX,TFX
2026-03-31,548262000.0,TFX,TFX
2026-06-30,570332000.0,TFX,TFX
2025-06-30,2077300000.0,ZBH,ZBH
2025-09-30,2001400000.0,ZBH,ZBH
2025-12-31,2243700000.0,ZBH,ZBH
2026-03-31,2086700000.0,ZBH,ZBH
2026-06-30,2177000000.0,ZBH,ZBH
