Date,Revenue,Ticker,company_name
2025-06-30,5126800000.0,ADP,ADP
2025-09-30,5175200000.0,ADP,ADP
2025-12-31,5359300000.0,ADP,ADP
2026-03-31,5939200000.0,ADP,ADP
2026-06-30,5473800000.0,ADP,ADP
2025-06-30,483600000.0,PAYC,PAYC
2025-09-30,493300000.0,PAYC,PAYC
2025-12-31,544300000.0,PAYC,PAYC
2026-03-31,571800000.0,PAYC,PAYC
2026-06-30,531200000.0,PAYC,PAYC
2025-05-31,1427300000.0,PAYX,PAYX
2025-08-31,1540000000.0,PAYX,PAYX
2025-11-30,1557600000.0,PAYX,PAYX
2026-02-28,1808900000.0,PAYX,PAYX
2026-05-31,1605500000.0,PAYX,PAYX
