Date,Revenue,Ticker,company_name
2025-06-30,23650000000.0,DIS,DIS
2025-09-30,22464000000.0,DIS,DIS
2025-12-31,25981000000.0,DIS,DIS
2026-03-31,25168000000.0,DIS,DIS
2026-06-30,25248000000.0,DIS,DIS
2025-06-30,7006641000.0,LYV,LYV
2025-09-30,8499143000.0,LYV,LYV
2025-12-31,6313505000.0,LYV,LYV
2026-03-31,3793029000.0,LYV,LYV
2026-06-30,7666858000.0,LYV,LYV
2025-06-30,11079166000.0,NFLX,NFLX
2025-09-30,11510307000.0,NFLX,NFLX
2025-12-31,12050762000.0,NFLX,NFLX
2026-03-31,12249757000.0,NFLX,NFLX
2026-06-30,12559938000.0,NFLX,NFLX
2025-03-31,3379000.0,PARA,PARA
2025-06-30,3262250.0,PARA,PARA
2025-09-30,2844508.0,PARA,PARA
2025-12-31,2810846.0,PARA,PARA
2026-03-31,2696000.0,PARA,PARA
