Date,Revenue,Ticker,company_name
2025-06-30,1173500000.0,CBOE,CBOE
2025-09-30,1141700000.0,CBOE,CBOE
2025-12-31,1204000000.0,CBOE,CBOE
2026-03-31,1272800000.0,CBOE,CBOE
2026-06-30,1442800000.0,CBOE,CBOE
2025-06-30,1692000000.0,CME,CME
2025-09-30,1537600000.0,CME,CME
2025-12-31,1648700000.0,CME,CME
2026-03-31,1880100000.0,CME,CME
2026-06-30,1706200000.0,CME,CME
2025-05-31,585520000.0,FDS,FDS
2025-08-31,596901000.0,FDS,FDS
2025-11-30,607621000.0,FDS,FDS
2026-02-28,611019000.0,FDS,FDS
2026-05-31,622918000.0,FDS,FDS
2025-06-30,3262000000.0,ICE,ICE
2025-09-30,3007000000.0,ICE,ICE
2025-12-31,3142000000.0,ICE,ICE
2026-03-31,3666000000.0,ICE,ICE
2026-06-30,3611000000.0,ICE,ICE
2025-06-30,1898000000.0,MCO,MCO
2025-09-30,2007000000.0,MCO,MCO
2025-12-31,1889000000.0,MCO,MCO
2026-03-31,2079000000.0,MCO,MCO
2026-06-30,2185000000.0,MCO,MCO
2025-06-30,219462000.0,MKTX,MKTX
2025-09-30,208821000.0,MKTX,MKTX
2025-12-31,209409000.0,MKTX,MKTX
2026-03-31,233380000.0,MKTX,MKTX
2026-06-30,218415000.0,MKTX,MKTX
2025-06-30,772700000.0,MSCI,MSCI
2025-09-30,793426000.0,MSCI,MSCI
2025-12-31,822528000.0,MSCI,MSCI
2026-03-31,850800000.0,MSCI,MSCI
2026-06-30,867000000.0,MSCI,MSCI
2025-06-30,2101000000.0,NDAQ,NDAQ
2025-09-30,1958000000.0,NDAQ,NDAQ
2025-12-31,2124000000.0,NDAQ,NDAQ
2026-03-31,2137000000.0,NDAQ,NDAQ
2026-06-30,2532000000.0,NDAQ,NDAQ
2025-06-30,3755000000.0,SPGI,SPGI
2025-09-30,3888000000.0,SPGI,SPGI
2025-12-31,3916000000.0,SPGI,SPGI
2026-03-31,4171000000.0,SPGI,SPGI
2026-06-30,4146000000.0,SPGI,SPGI
