Date,Revenue,Ticker,company_name
2025-06-30,96428000000.0,GOOG,GOOG
2025-09-30,102346000000.0,GOOG,GOOG
2025-12-31,113829000000.0,GOOG,GOOG
2026-03-31,109896000000.0,GOOG,GOOG
2026-06-30,119796000000.0,GOOG,GOOG
2025-06-30,96428000000.0,GOOGL,GOOGL
2025-09-30,102346000000.0,GOOGL,GOOGL
2025-12-31,113829000000.0,GOOGL,GOOGL
2026-03-31,109896000000.0,GOOGL,GOOGL
2026-06-30,119796000000.0,GOOGL,GOOGL
2025-06-30,47516000000.0,META,META
2025-09-30,51242000000.0,META,META
2025-12-31,59893000000.0,META,META
2026-03-31,56311000000.0,META,META
2026-06-30,60801000000.0,META,META
2025-06-30,863738000.0,MTCH,MTCH
2025-09-30,914275000.0,MTCH,MTCH
2025-12-31,878006000.0,MTCH,MTCH
2026-03-31,863934000.0,MTCH,MTCH
2026-06-30,853105000.0,MTCH,MTCH
