Date,Revenue,Ticker,company_name
2025-06-30,17856000000.0,AXP,AXP
2025-09-30,18426000000.0,AXP,AXP
2025-12-31,18981000000.0,AXP,AXP
2026-03-31,18908000000.0,AXP,AXP
2026-06-30,19637000000.0,AXP,AXP
2025-06-30,12492000000.0,COF,COF
2025-09-30,15464000000.0,COF,COF
2025-12-31,15393000000.0,COF,COF
2026-03-31,15231000000.0,COF,COF
2026-06-30,15850000000.0,COF,COF
2025-06-30,3647000000.0,SYF,SYF
2025-09-30,3823000000.0,SYF,SYF
2025-12-31,3793000000.0,SYF,SYF
2026-03-31,3698000000.0,SYF,SYF
2026-06-30,3718000000.0,SYF,SYF
