Date,Revenue,Ticker,company_name
2025-06-30,311523000.0,FRT,FRT
2025-09-30,322253000.0,FRT,FRT
2025-12-31,336045000.0,FRT,FRT
2026-03-31,341084000.0,FRT,FRT
2026-06-30,335706000.0,FRT,FRT
2026-06-30,550801000.0,KIM,KIM
2025-06-30,1338516000.0,O,O
2025-09-30,1387631000.0,O,O
2025-12-31,1708836000.0,O,O
2026-03-31,1446487000.0,O,O
2026-06-30,1427170000.0,O,O
2025-03-31,380912000.0,REG,REG
2025-06-30,380848000.0,REG,REG
2025-09-30,387570000.0,REG,REG
2025-12-31,404194000.0,REG,REG
2026-03-31,412453000.0,REG,REG
2025-03-31,1473012000.0,SPG,SPG
2025-06-30,1498459000.0,SPG,SPG
2025-09-30,1601572000.0,SPG,SPG
2025-12-31,1791462000.0,SPG,SPG
2026-03-31,1757093000.0,SPG,SPG
