Date,Revenue,Ticker,company_name
2025-03-31,54878000000.0,CAH,CAH
2025-06-30,60159000000.0,CAH,CAH
2025-09-30,64009000000.0,CAH,CAH
2025-12-31,65627000000.0,CAH,CAH
2026-03-31,60940000000.0,CAH,CAH
2025-06-30,80663532000.0,COR,COR
2025-09-30,83728554000.0,COR,COR
2025-12-31,85932016000.0,COR,COR
2026-03-31,78355916000.0,COR,COR
2026-06-30,84754837000.0,COR,COR
2025-06-30,3240000000.0,HSIC,HSIC
2025-09-30,3339000000.0,HSIC,HSIC
2025-12-31,3437000000.0,HSIC,HSIC
2026-03-31,3368000000.0,HSIC,HSIC
2026-06-30,3458000000.0,HSIC,HSIC
2025-06-30,97827000000.0,MCK,MCK
2025-09-30,103150000000.0,MCK,MCK
2025-12-31,106158000000.0,MCK,MCK
2026-03-31,96295000000.0,MCK,MCK
2026-06-30,105380000000.0,MCK,MCK
