Date,Revenue,Ticker,company_name
2025-06-30,2907000000.0,CZR,CZR
2025-09-30,2869000000.0,CZR,CZR
2025-12-31,2916000000.0,CZR,CZR
2026-03-31,2870000000.0,CZR,CZR
2026-06-30,2993000000.0,CZR,CZR
2025-06-30,3175000000.0,LVS,LVS
2025-09-30,3331000000.0,LVS,LVS
2025-12-31,3649000000.0,LVS,LVS
2026-03-31,3585000000.0,LVS,LVS
2026-06-30,3154000000.0,LVS,LVS
2025-06-30,4404870000.0,MGM,MGM
2025-09-30,4250464000.0,MGM,MGM
2025-12-31,4605267000.0,MGM,MGM
2026-03-31,4454718000.0,MGM,MGM
2026-06-30,4450993000.0,MGM,MGM
2025-06-30,1737797000.0,WYNN,WYNN
2025-09-30,1833747000.0,WYNN,WYNN
2025-12-31,1865983000.0,WYNN,WYNN
2026-03-31,1856762000.0,WYNN,WYNN
2026-06-30,1856933000.0,WYNN,WYNN
