Date,Revenue,Ticker,company_name
2025-06-30,6910000000.0,BKR,BKR
2025-09-30,7010000000.0,BKR,BKR
2025-12-31,7386000000.0,BKR,BKR
2026-03-31,6587000000.0,BKR,BKR
2026-06-30,6742000000.0,BKR,BKR
2025-06-30,5510000000.0,HAL,HAL
2025-09-30,5600000000.0,HAL,HAL
2025-12-31,5657000000.0,HAL,HAL
2026-03-31,5402000000.0,HAL,HAL
2026-06-30,5714000000.0,HAL,HAL
2025-06-30,8546000000.0,SLB,SLB
2025-09-30,8928000000.0,SLB,SLB
2025-12-31,9745000000.0,SLB,SLB
2026-03-31,8721000000.0,SLB,SLB
2026-06-30,8972000000.0,SLB,SLB
