Date,Revenue,Ticker,company_name
2025-03-31,2097000000.0,AEE,AEE
2025-06-30,2221000000.0,AEE,AEE
2025-09-30,2699000000.0,AEE,AEE
2025-12-31,1782000000.0,AEE,AEE
2026-03-31,2176000000.0,AEE,AEE
2025-06-30,1838000000.0,CMS,CMS
2025-09-30,2021000000.0,CMS,CMS
2025-12-31,2233000000.0,CMS,CMS
2026-03-31,2730000000.0,CMS,CMS
2026-06-30,1829000000.0,CMS,CMS
2025-06-30,1944000000.0,CNP,CNP
2025-09-30,1988000000.0,CNP,CNP
2025-12-31,2505000000.0,CNP,CNP
2026-03-31,2975000000.0,CNP,CNP
2026-06-30,2152000000.0,CNP,CNP
2025-03-31,4076000000.0,D,D
2025-06-30,3810000000.0,D,D
2025-09-30,4527000000.0,D,D
2025-12-31,4093000000.0,D,D
2026-03-31,5019000000.0,D,D
2025-03-31,4440000000.0,DTE,DTE
2025-06-30,3419000000.0,DTE,DTE
2025-09-30,3527000000.0,DTE,DTE
2025-12-31,4428000000.0,DTE,DTE
2026-03-31,5141000000.0,DTE,DTE
2025-06-30,3595000000.0,ED,ED
2025-09-30,4530000000.0,ED,ED
2025-12-31,3994000000.0,ED,ED
2026-03-31,5095000000.0,ED,ED
2026-06-30,4069000000.0,ED,ED
2025-06-30,6700000000.0,NEE,NEE
2025-09-30,7966000000.0,NEE,NEE
2025-12-31,6500000000.0,NEE,NEE
2026-03-31,6701000000.0,NEE,NEE
2026-06-30,7534000000.0,NEE,NEE
2025-06-30,1283000000.0,NI,NI
2025-09-30,1273100000.0,NI,NI
2025-12-31,1902900000.0,NI,NI
2026-03-31,2363100000.0,NI,NI
2026-06-30,1342400000.0,NI,NI
2025-06-30,5898000000.0,PCG,PCG
2025-09-30,6250000000.0,PCG,PCG
2025-12-31,6804000000.0,PCG,PCG
2026-03-31,6881000000.0,PCG,PCG
2026-06-30,5902000000.0,PCG,PCG
2025-06-30,1358751000.0,PNW,PNW
2025-09-30,1820741000.0,PNW,PNW
2025-12-31,1128167000.0,PNW,PNW
2026-03-31,1149597000.0,PNW,PNW
2026-06-30,1455749000.0,PNW,PNW
2025-06-30,3000000000.0,SRE,SRE
2025-09-30,3151000000.0,SRE,SRE
2025-12-31,3749000000.0,SRE,SRE
2026-03-31,3655000000.0,SRE,SRE
2026-06-30,2997000000.0,SRE,SRE
2025-06-30,3287000000.0,XEL,XEL
2025-09-30,3915000000.0,XEL,XEL
2025-12-31,3561000000.0,XEL,XEL
2026-03-31,4021000000.0,XEL,XEL
2026-06-30,3119000000.0,XEL,XEL
