Date,Revenue,Ticker,company_name
2025-03-31,1005667000.0,CPAY,CPAY
2025-06-30,1102030000.0,CPAY,CPAY
2025-09-30,1172480000.0,CPAY,CPAY
2025-12-31,1248226000.0,CPAY,CPAY
2026-03-31,1260987000.0,CPAY,CPAY
2025-06-30,2616000000.0,FIS,FIS
2025-09-30,2717000000.0,FIS,FIS
2025-12-31,2812000000.0,FIS,FIS
2026-03-31,3295000000.0,FIS,FIS
2026-06-30,3377000000.0,FIS,FIS
2025-06-30,1969287000.0,GPN,GPN
2025-09-30,2007637000.0,GPN,GPN
2025-12-31,1932807000.0,GPN,GPN
2026-03-31,2969682000.0,GPN,GPN
2026-06-30,3320791000.0,GPN,GPN
2025-03-31,585087000.0,JKHY,JKHY
2025-06-30,615372000.0,JKHY,JKHY
2025-09-30,644738000.0,JKHY,JKHY
2025-12-31,619334000.0,JKHY,JKHY
2026-03-31,636245000.0,JKHY,JKHY
2025-06-30,8133000000.0,MA,MA
2025-09-30,8602000000.0,MA,MA
2025-12-31,8806000000.0,MA,MA
2026-03-31,8398000000.0,MA,MA
2026-06-30,9277000000.0,MA,MA
2025-06-30,8288000000.0,PYPL,PYPL
2025-09-30,8417000000.0,PYPL,PYPL
2025-12-31,8676000000.0,PYPL,PYPL
2026-03-31,8353000000.0,PYPL,PYPL
2026-06-30,8682000000.0,PYPL,PYPL
2025-06-30,10172000000.0,V,V
2025-09-30,10724000000.0,V,V
2025-12-31,10901000000.0,V,V
2026-03-31,11230000000.0,V,V
2026-06-30,11633000000.0,V,V
