Date,Revenue,Ticker,company_name
2025-06-30,12269000000.0,BMY,BMY
2025-09-30,12222000000.0,BMY,BMY
2025-12-31,12503000000.0,BMY,BMY
2026-03-31,11489000000.0,BMY,BMY
2026-06-30,12973000000.0,BMY,BMY
2025-06-30,23743000000.0,JNJ,JNJ
2025-09-30,23993000000.0,JNJ,JNJ
2025-12-31,24564000000.0,JNJ,JNJ
2026-03-31,24062000000.0,JNJ,JNJ
2026-06-30,25310000000.0,JNJ,JNJ
2025-06-30,15558000000.0,LLY,LLY
2025-09-30,17600800000.0,LLY,LLY
2025-12-31,19292000000.0,LLY,LLY
2026-03-31,19799000000.0,LLY,LLY
2026-06-30,22974000000.0,LLY,LLY
2025-06-30,15806000000.0,MRK,MRK
2025-09-30,17276000000.0,MRK,MRK
2025-12-31,16400000000.0,MRK,MRK
2026-03-31,16286000000.0,MRK,MRK
2026-06-30,16607000000.0,MRK,MRK
2025-06-30,14653000000.0,PFE,PFE
2025-09-30,16654000000.0,PFE,PFE
2025-12-31,17557000000.0,PFE,PFE
2026-03-31,14450000000.0,PFE,PFE
2026-06-30,15034000000.0,PFE,PFE
2025-06-30,3582100000.0,VTRS,VTRS
2025-09-30,3759900000.0,VTRS,VTRS
2025-12-31,3703600000.0,VTRS,VTRS
2026-03-31,3517000000.0,VTRS,VTRS
2026-06-30,3756800000.0,VTRS,VTRS
2025-06-30,2474000000.0,ZTS,ZTS
2025-09-30,2400000000.0,ZTS,ZTS
2025-12-31,2387000000.0,ZTS,ZTS
2026-03-31,2262000000.0,ZTS,ZTS
2026-06-30,2468000000.0,ZTS,ZTS
