Date,Revenue,Ticker,company_name
2025-06-30,6164425000.0,GPC,GPC
2025-09-30,6260232000.0,GPC,GPC
2025-12-31,6009415000.0,GPC,GPC
2026-03-31,6264940000.0,GPC,GPC
2026-06-30,6536951000.0,GPC,GPC
2025-06-30,3513000000.0,LKQ,LKQ
2025-09-30,3499000000.0,LKQ,LKQ
2025-12-31,3312000000.0,LKQ,LKQ
2026-03-31,3469000000.0,LKQ,LKQ
2026-06-30,3408000000.0,LKQ,LKQ
2025-06-30,1784530000.0,POOL,POOL
2025-09-30,1451131000.0,POOL,POOL
2025-12-31,982209000.0,POOL,POOL
2026-03-31,1138014000.0,POOL,POOL
2026-06-30,1822938000.0,POOL,POOL
