Date,Revenue,Ticker,company_name
2025-05-31,17727871000.0,ACN,ACN
2025-08-31,17596260000.0,ACN,ACN
2025-11-30,18742125000.0,ACN,ACN
2026-02-28,18044066000.0,ACN,ACN
2026-05-31,18718144000.0,ACN,ACN
2025-06-30,5245000000.0,CTSH,CTSH
2025-09-30,5415000000.0,CTSH,CTSH
2025-12-31,5333000000.0,CTSH,CTSH
2026-03-31,5413000000.0,CTSH,CTSH
2026-06-30,5481000000.0,CTSH,CTSH
2025-06-30,1353443000.0,EPAM,EPAM
2025-09-30,1394373000.0,EPAM,EPAM
2025-12-31,1407548000.0,EPAM,EPAM
2026-03-31,1400061000.0,EPAM,EPAM
2026-06-30,1414767000.0,EPAM,EPAM
2025-06-30,16977000000.0,IBM,IBM
2025-09-30,16331000000.0,IBM,IBM
2025-12-31,19687000000.0,IBM,IBM
2026-03-31,15917000000.0,IBM,IBM
2026-06-30,17162000000.0,IBM,IBM
2025-03-31,1534130000.0,IT,IT
2025-06-30,1686454000.0,IT,IT
2025-09-30,1524072000.0,IT,IT
2025-12-31,1752570000.0,IT,IT
2026-03-31,1511041000.0,IT,IT
